Puzzle,Time,Steps
0,1.43529,3665039
1,0.016061,38657
2,0.457618,1258819
3,1.9553,5207439
4,0.037477,110709
5,0.139185,373895
6,0.08515,227817
7,0.017424,50393
8,0.220605,580433
9,0.517653,1418601
10,0.003461,11525
11,0.009081,29173
12,0.066278,172673
13,0.061635,180013
14,0.116625,295355
15,5.76219,14696725
16,0.164885,337491
17,2.92627,8622311
18,0.169357,489941
19,0.006939,18463
20,3.88203,10251237
21,0.06226,154625
22,0.000979,2729
23,0.721658,2018033
25,0.407447,1078031
26,0.242746,679271
27,0.557829,1473479
28,0.010287,29535
29,0.108552,300359
30,0.154492,417517
31,0.028373,56631
32,0.099358,276579
33,0.013743,26267
34,0.194374,541879
35,0.002882,7935
36,0.207885,522483
37,0.001131,3035
38,0.011085,34035
39,0.085235,215397
40,0.41722,1086255
42,0.029786,80301
43,0.979629,2619717
44,0.02534,59495
45,0.019605,56671
46,8.36107,23883535
47,0.040066,95473
48,0.033237,72473
49,1.05283,2523745
50,0.039231,91827
51,4.57915,11598647
52,1.25253,3041373
53,0.069687,176619
54,0.157202,322677
55,0.021438,37825
56,0.0804,218271
57,0.018911,51149
58,2.09447,5310811
59,0.063722,164203
60,0.056418,118047
61,1.93545,4649629
62,0.028101,77279
63,13.4486,34319015
64,0.065611,140839
65,0.00091,2407
66,0.015462,45545
67,0.066072,152203
68,0.518742,1497345
69,0.083317,220849
71,3.5352,8076373
72,0.000568,1357
73,0.009836,27335
74,0.017151,49149
75,0.114827,292783
76,0.107963,217107
77,2.18492,4661701
78,0.029304,71437
79,0.051923,125491
80,0.02561,45209
81,0.000731,1921
82,0.121301,284237
83,0.354637,805955
84,1.8264,4353195
85,0.079352,164587
86,3.85002,9615673
87,0.169819,312181
88,0.017016,37399
89,2.08421,4557109
90,0.204582,428719
92,0.974074,2349221
93,0.005618,16849
94,22.2154,51978387
95,0.000123,185
96,0.315469,710327
97,0.180215,420419
98,0.249874,635941
100,0.000386,881
101,0.379875,942809
102,0.044963,126283
103,0.012004,28557
104,0.67158,1530719
105,0.227016,535207
106,0.306236,667641
107,3.65068,8266739
108,0.354088,752291
109,0.007815,21777
110,0.377027,866631
111,0.148475,329565
113,0.001792,4537
114,0.593689,1283149
115,0.368202,835685
116,0.138327,337737
117,0.111652,269431
118,0.169394,412187
119,0.029932,72873
120,0.005792,10243
121,0.113155,304803
122,0.02885,77925
123,0.039737,86219
124,0.001026,1637
125,0.005241,11807
126,7.09566,15941541
127,0.002038,3639
128,0.666686,1437209
129,0.03108,79643
130,31.5067,71638397
131,2.866,6342447
132,0.388274,888029
133,0.017226,45647
134,0.020654,44075
135,0.271369,630415
136,0.40198,891323
137,0.000305,623
138,1.75163,4027301
139,0.164079,398937
141,0.009119,24929
142,0.004758,12399
143,0.575476,1338685
144,0.132371,279727
145,3.96101,9996663
147,0.031837,68765
148,6.62841,15367255
149,0.003465,9415
150,0.568116,1263995
151,0.041173,86037
152,1.62985,3748723
153,2.69848,6218445
154,3.49243,8504233
155,0.001248,1887
156,0.001637,2683
157,5.93764,15032871
158,0.041931,112845
159,0.008475,23939
160,0.036317,80347
161,0.080712,180499
162,0.16001,320275
164,0.399931,753209
165,8.29602,19475467
166,0.00706,15253
167,0.261511,611387
168,0.006444,19031
169,0.375471,913485
170,0.454384,917727
171,0.733481,1636357
172,0.158943,407385
173,0.081743,183707
174,0.451679,1061067
