Puzzle,Time,Steps
0,0.002493,6981
1,0.004282,12755
2,0.004667,13727
3,0.001443,4349
4,0.000365,809
5,0.004199,12959
6,0.000538,1497
7,0.000276,663
8,0.001084,3047
9,0.00066,2115
10,0.010259,33099
11,0.00073,2195
12,0.001778,5171
13,0.002801,9567
14,0.000375,1129
15,0.002956,10877
16,0.048378,141471
17,0.000262,693
18,0.000118,285
19,0.000142,377
20,0.000378,1019
21,0.000753,2269
22,0.001405,4149
23,0.000529,1215
24,0.000251,699
25,0.006951,21367
26,0.000804,2581
27,0.00018,483
28,0.000241,671
29,0.004792,15753
30,0.005207,17607
31,0.002935,8953
32,0.000416,1201
33,0.004013,11175
34,0.000686,2061
35,0.000445,1399
36,0.001061,3361
37,0.000354,971
38,0.000334,849
39,0.000151,409
40,0.001426,5247
41,0.000136,361
42,0.001115,3581
43,0.000139,369
44,0.021876,65215
45,0.081455,243519
46,0.001697,4715
47,0.000402,1139
48,0.134621,369207
49,0.004451,7935
50,0.000364,769
51,0.001314,3523
52,0.002498,7363
53,0.005152,15485
54,0.001173,2893
55,0.000253,719
56,0.03076,81903
57,0.000173,417
58,0.005258,9687
59,0.006139,14629
60,0.000585,937
61,0.006873,24359
62,0.000451,827
63,0.000696,1275
64,0.002196,4091
65,0.01234,41693
66,0.000548,1395
67,0.002145,6569
68,0.005809,16405
69,0.000287,781
70,0.035173,80887
71,0.001854,5037
72,0.01158,37375
73,0.000502,1435
74,0.001672,4621
75,0.017729,52661
76,0.003518,10123
77,0.002818,8459
78,0.021577,50409
79,0.000959,2299
80,0.0012,3221
81,0.002,6273
82,0.001597,4005
83,0.006721,13469
84,0.001473,4839
85,0.001727,4537
86,0.001259,3421
87,0.001741,3923
88,0.00048,971
89,0.009932,20461
90,0.001222,3335
91,0.000269,591
92,0.000671,1589
93,0.000592,1705
94,0.000201,533
95,0.00222,6369
96,0.00393,10523
97,0.00011,243
98,0.0001,233
99,0.002828,4819
100,0.000273,461
101,0.000609,1159
102,0.000394,935
103,0.002342,5341
104,0.000342,785
105,0.00421,11337
106,0.005847,13007
107,0.009246,22815
108,0.000252,515
109,0.000442,1287
110,0.000212,557
111,0.007648,21639
112,0.001579,4623
113,0.000112,277
114,0.000584,1535
115,0.001557,4247
116,0.002564,7339
117,0.000984,2375
118,0.001527,4351
119,0.000362,1023
120,0.000176,441
121,0.001427,4339
122,0.000616,1825
123,0.001101,3055
124,0.001281,3707
125,0.000574,1657
126,0.00253,9055
127,0.000161,411
128,0.000429,1083
129,0.000178,449
130,0.000192,487
131,0.000535,1703
132,0.004857,14055
133,0.032112,85787
134,0.001037,2889
135,0.002362,6763
136,0.000934,1977
137,0.003327,8983
138,0.000675,1445
139,0.00081,2387
140,0.004915,13391
141,0.006004,15173
142,0.000436,1221
143,0.000297,899
144,0.000368,1001
145,0.003132,9243
146,0.002301,6789
147,0.001981,5971
148,0.001326,3593
149,0.002887,9047
150,0.005628,18163
151,0.002037,5643
152,0.000332,879
153,0.003539,11029
154,0.008533,25433
155,0.000816,2397
156,0.000211,555
157,0.000765,2341
158,0.000804,2437
159,0.000482,1389
160,0.000113,283
161,0.000168,437
162,0.000537,1531
163,0.001137,3405
164,0.000132,323
165,0.004314,10803
166,0.004709,14185
167,0.012068,34131
168,0.000692,1973
169,0.002084,5507
170,0.004889,13587
171,0.000283,671
172,0.001241,3947
173,0.000578,1735
174,0.004188,13073
175,0.000383,1065
176,0.002225,6629
177,0.000746,2189
178,0.000574,1537
179,0.002169,6303
180,0.001432,4177
181,0.000671,1819
182,0.002557,8181
183,0.025058,56571
184,0.078923,192653
185,0.000112,189
186,0.00061,1583
187,0.005738,16161
188,0.000516,1399
189,0.005176,14371
190,0.000741,2067
191,0.000757,2011
192,0.000577,1477
193,0.001207,3091
194,0.000453,1269
195,0.000217,577
196,0.002127,4681
197,8.1e-05,183
198,0.000181,465
199,0.003599,10069
200,0.003354,11135
201,0.000421,1273
202,0.000256,735
203,0.000935,2923
204,0.000645,1903
205,0.001103,3341
206,0.000428,1239
207,0.000263,709
208,0.001284,4339
209,0.000579,1723
210,0.000411,1199
211,0.009126,26049
212,0.001226,3557
213,0.000379,1049
214,0.000115,301
215,0.006141,15435
216,0.000314,875
217,0.00114,3689
218,0.018236,51821
219,0.000135,323
220,0.00035,999
221,0.043275,150353
222,0.000788,2519
223,0.001172,3321
224,0.003417,7429
225,0.038747,107791
226,0.002978,9151
227,0.006821,16619
228,0.030425,85257
229,0.062021,184469
230,0.000321,729
231,0.000509,1441
232,0.000786,2149
233,0.001266,3855
234,0.000315,605
235,0.000597,1623
236,0.00187,5661
237,0.015507,42167
238,0.001821,5885
239,7e-05,161
240,0.024446,74105
241,0.000479,1277
242,0.004667,13967
243,0.001131,3529
244,0.000636,1781
245,0.001748,5809
246,0.000404,1087
247,0.055186,205465
248,0.001994,5935
249,0.014853,46845
250,0.001798,5135
251,0.010067,28863
252,0.024121,77941
253,0.001497,4423
254,0.000735,2083
255,0.002081,6803
256,0.00037,849
257,0.003406,11123
258,0.000616,1697
259,0.000168,449
260,0.000977,3093
261,0.000349,973
262,0.001973,5555
263,0.004402,12813
264,0.000174,461
265,0.000393,1021
266,0.005639,16347
267,0.00016,343
268,0.000618,1863
269,0.002919,7877
270,0.00053,1705
271,0.005629,15611
272,0.023688,76347
273,0.001515,4455
274,0.005888,13597
275,0.00058,1369
276,0.000637,1675
277,0.001439,4337
278,0.000445,1311
279,0.000767,2221
280,0.000136,313
281,7.2e-05,165
282,0.003485,11307
283,0.005579,17693
284,0.000229,619
285,0.002855,6997
286,0.001544,5547
287,0.009865,28225
288,0.096617,269027
289,0.002062,6087
290,0.000763,2139
291,0.006618,16911
292,0.007942,24097
293,0.000207,565
294,0.000459,1097
295,0.001714,5273
296,0.006574,18001
297,0.015287,47843
298,0.000981,2743
299,0.000684,2039
300,0.000645,1763
301,0.000959,2841
302,0.000775,2251
303,0.001537,3943
304,0.014145,36405
305,0.004719,13885
306,0.000107,247
307,0.000642,1745
308,0.004355,12687
309,0.001561,4233
310,0.001824,5483
311,0.015151,34873
312,0.009758,28431
313,0.007818,23693
314,0.003027,8839
315,7e-05,165
316,0.000536,1683
317,0.001075,3007
318,0.001693,5277
319,0.005179,15965
320,0.000594,1243
321,0.003958,11305
322,0.002109,5855
323,0.002583,8101
324,0.000535,1059
325,0.000282,797
326,9.8e-05,235
327,0.000305,761
328,0.000898,2743
329,0.052688,159571
330,0.00177,5503
331,0.005515,15187
332,0.003987,14209
333,0.00053,1449
334,0.000517,1609
335,0.000556,1553
336,0.000299,695
337,0.000272,743
338,0.00029,817
339,0.001242,3559
340,0.000478,1221
341,0.000625,1689
342,0.000672,1943
343,0.00047,1297
344,0.00616,18099
345,0.003405,9789
346,0.001073,3091
347,0.000479,1239
348,0.000856,2437
349,0.000302,861
350,0.000464,1263
351,0.005048,14355
352,0.002181,6659
353,0.005768,15927
354,0.001001,2773
355,0.033055,116041
356,0.000224,615
357,0.000744,2139
358,0.000921,2649
359,0.000638,1713
360,0.00072,2203
361,0.000229,685
362,0.000938,2879
363,0.093565,271711
364,0.001363,4157
365,0.000104,263
366,0.000298,825
367,0.021326,62713
368,0.001019,2845
369,0.036991,79539
370,0.000256,699
371,0.000231,569
372,7.8e-05,185
373,0.000801,2257
374,0.005548,15469
375,0.002452,7329
376,0.00048,1381
377,0.001151,3547
378,0.001251,2539
379,0.150685,446117
380,0.00216,6861
381,0.001286,3173
382,0.000512,1439
383,0.005961,18277
384,0.000523,1339
385,0.001439,4307
386,0.004109,11327
387,0.001576,4373
388,0.002086,5911
389,0.000269,689
390,0.00143,4117
391,0.000437,1271
392,0.000265,687
393,0.000242,643
394,0.000773,2483
395,0.007328,22891
396,0.017982,50667
397,0.001331,4275
398,0.000282,779
399,0.000454,1485
400,0.000657,2027
401,0.001165,2905
402,0.000105,261
403,0.000239,695
404,0.007195,24913
405,0.000124,271
406,0.000188,403
407,0.000337,961
408,0.001176,3537
409,0.000199,551
410,0.004221,12389
411,0.000839,2341
412,0.0046,13455
413,0.001384,4133
414,0.000704,1729
415,0.002694,8527
416,9.7e-05,245
417,0.000283,845
418,0.006844,21725
419,0.000212,533
420,0.000557,1527
421,0.007058,21255
422,0.001839,5333
423,0.024583,62077
424,0.000253,677
425,0.009372,34613
426,0.000412,1057
427,0.005398,16641
428,0.008957,28539
429,0.000797,2643
430,0.002135,6191
431,0.000715,2105
432,0.000179,459
433,0.00037,1133
434,0.001703,4965
435,0.000115,289
436,0.000723,2141
437,0.002182,6127
438,0.013501,43707
439,0.001085,3573
440,0.000771,2649
441,0.000582,1787
442,0.003139,9085
443,0.006891,22825
444,0.000511,1547
445,0.00214,6525
446,0.002572,7537
447,0.010916,32067
448,0.000827,2477
449,0.001882,4287
450,0.000731,2061
451,0.000763,2101
452,0.000348,969
453,0.002135,6473
454,0.001491,4079
455,0.027279,64307
456,0.001011,2879
457,0.000418,767
458,0.008099,15787
459,0.00019,359
460,0.001971,5419
461,0.001493,4005
462,0.000103,243
463,0.032531,119551
464,0.002205,6817
465,0.00077,2249
466,0.005463,16591
467,0.000742,2145
468,0.000504,1387
469,0.000171,435
470,0.000323,813
471,0.000943,2899
472,0.000323,893
473,0.004324,12437
474,0.00134,4005
475,0.002367,7103
476,0.00511,16351
477,0.001729,5343
478,0.001179,3537
479,0.000474,1307
480,0.000254,743
481,0.000395,1079
482,0.0027,7251
483,0.004329,12365
484,0.002618,8289
485,0.003748,13011
486,0.004866,14933
487,0.000548,1431
488,0.063168,180165
489,0.002934,8435
490,0.003082,9481
491,0.000105,197
492,0.002095,6277
493,0.013862,44617
494,0.00012,297
495,0.003035,8983
496,0.002827,6871
497,0.001339,4091
498,0.000371,951
499,0.001303,3507
500,0.000276,845
501,0.00012,291
502,0.00066,1519
503,0.00824,25551
504,0.000392,1163
505,0.003585,11545
506,0.000156,435
507,0.000603,1767
508,0.001947,5623
509,0.000141,353
510,0.001446,4489
511,0.002274,7383
512,0.005415,14669
513,0.00061,1765
514,0.003389,10247
515,0.00658,20057
516,0.00633,19645
517,0.000208,547
518,0.00077,2319
519,0.017624,55471
520,0.000832,2485
521,0.006263,13929
522,0.000226,439
523,0.002325,6517
524,0.000814,1789
525,0.038012,121677
526,0.008561,24493
527,0.002442,8197
528,0.001231,3729
529,9.6e-05,235
530,0.000299,845
531,0.003671,9171
532,0.001881,5319
533,0.000446,1087
534,0.012734,29059
535,0.006634,19433
536,0.004684,13571
537,0.001209,3321
538,0.000149,387
539,0.001398,3921
540,0.00288,9353
541,0.008013,21727
542,0.005322,16655
543,0.000644,1967
544,0.000711,2471
545,0.004949,15033
546,0.015811,51911
547,0.001656,5161
548,0.000728,2133
549,0.001339,3779
550,0.001196,3603
551,0.006681,16555
552,0.000871,2113
553,0.003601,10173
554,0.000458,1343
555,0.001181,3545
556,0.001118,3157
557,0.003645,11687
558,0.005663,17803
559,0.000273,629
560,0.000115,231
561,0.000417,1081
562,0.000305,871
563,0.000299,891
564,0.0001,271
565,0.001528,4483
566,0.000307,899
567,0.000372,1087
568,0.002252,6621
569,0.000639,1923
570,0.000645,2017
571,0.000481,1365
572,0.000765,2269
573,0.001655,5227
574,0.006225,18013
575,0.000157,399
576,0.001113,3545
577,0.000934,3031
578,0.007274,23595
579,0.0002,559
580,0.00327,10765
581,0.001264,3669
582,0.000431,1191
583,0.000149,405
584,0.000227,567
585,0.000388,1195
586,0.000223,657
587,0.000544,1695
588,0.003318,9507
589,0.000682,2073
590,0.000751,2235
591,0.039166,101151
592,0.001633,4475
593,0.003691,8219
594,0.000427,1079
595,0.000645,1925
596,0.003531,10575
597,0.00193,6291
598,0.002631,7121
599,0.001667,5113
600,0.011192,32517
601,0.002842,8449
602,0.001987,5401
603,0.000514,1403
604,0.000545,1449
605,0.003993,12215
606,0.056934,155987
607,0.001388,4447
608,0.000147,391
609,0.00022,555
610,0.000398,1131
611,0.078064,196945
612,0.000251,461
613,0.004391,12305
614,0.001752,4917
615,0.001417,4125
616,0.000704,2021
617,0.002433,6835
618,0.012615,37273
619,0.000987,3005
620,0.001714,4853
621,0.000649,1809
622,0.003087,8621
623,0.000954,2693
624,0.002206,6359
625,0.003543,11411
626,0.000373,967
627,0.001607,4493
628,0.000274,777
629,0.00412,13109
630,0.004399,13907
631,0.000343,719
632,0.001064,3097
633,9.7e-05,183
634,0.000112,221
635,0.003423,10193
636,0.022909,71165
637,0.000286,583
638,0.000404,941
639,0.00016,405
640,0.000836,2429
641,0.000654,2041
642,0.000553,1571
643,0.000162,391
644,0.017024,51091
645,0.000451,1303
646,0.004351,13851
647,0.000253,615
648,0.002572,7097
649,0.000446,983
650,0.000764,2161
651,0.001963,5739
652,0.000856,2223
653,0.008313,25431
654,0.000858,2251
655,0.006857,19683
656,0.00075,2255
657,0.001037,2989
658,0.012504,37313
659,0.001485,4329
660,0.001326,3921
661,0.002024,5265
662,0.005773,16475
663,0.000137,315
664,0.000493,1617
665,0.000252,713
666,0.000506,1445
667,0.000155,403
668,0.006253,17225
669,0.000386,1071
670,0.000829,2301
671,0.003425,10265
672,0.000437,1115
673,0.000431,1227
674,0.000156,407
675,0.000522,1407
676,0.001015,3135
677,0.001529,3721
678,0.001547,4737
679,0.000732,2119
680,0.010932,32483
681,0.000142,363
682,0.000323,865
683,0.00022,555
684,0.001064,2937
685,0.000755,2301
686,0.002603,7821
687,0.000563,1549
688,0.00137,3995
689,0.000628,1459
690,0.00337,9225
691,0.006526,19747
692,0.002745,8529
693,0.000417,1157
694,0.004596,15517
695,0.001712,5009
696,0.036927,95609
697,0.002309,6249
698,0.000666,1357
699,0.012067,32573
700,0.003689,11733
701,0.002149,6527
702,0.00964,29755
703,0.001179,3295
704,0.002054,5715
705,0.017123,50139
706,0.00064,1921
707,0.000348,949
708,0.000388,1059
709,0.010869,22679
710,0.000226,591
711,0.000536,1451
712,0.002323,6703
713,0.088943,303011
714,0.000628,1403
715,0.00332,10575
716,0.000465,1049
717,0.002049,5311
718,0.00056,1591
719,0.048846,118187
720,0.000167,405
721,0.006686,19031
722,0.000485,1209
723,0.001035,2823
724,0.003618,9437
725,0.000743,1965
726,0.006686,21607
727,0.003546,11441
728,0.00074,2299
729,8.7e-05,203
730,0.020201,66755
731,0.000257,685
732,0.00046,1281
733,0.007979,23161
734,0.001033,2989
735,0.000594,1729
736,0.000449,1309
737,0.004728,13205
738,0.000496,1143
739,0.00081,2351
740,0.000128,325
741,0.00038,1093
742,0.000299,835
743,0.000325,941
744,0.000405,1169
745,0.012888,39135
746,0.000462,1177
747,0.00081,2447
748,0.00192,5495
749,0.000961,2933
750,0.000187,485
751,0.005521,16263
752,0.000674,1265
753,0.000236,633
754,0.002351,6693
755,0.02831,77835
756,0.001623,4927
757,0.003811,10745
758,0.000344,925
759,0.001294,3973
760,0.00014,373
761,0.000128,319
762,0.001242,3595
763,0.004313,13095
764,0.000271,747
765,0.003454,10681
766,0.000327,837
767,0.00068,2079
768,0.000255,703
769,0.000554,1569
770,0.00292,9177
771,0.000133,337
772,0.007156,21403
773,0.000193,485
774,0.000435,1145
775,0.035221,108387
776,0.001193,3299
777,0.001562,4763
778,7.9e-05,189
779,8.4e-05,185
780,9.2e-05,215
781,0.002279,7237
782,0.000662,2091
783,0.000304,903
784,0.000758,2385
785,0.010294,24973
786,0.002907,7145
787,0.000312,839
788,0.002409,7261
789,0.001074,3265
790,0.00029,749
791,0.026541,90207
792,0.000165,445
793,0.001221,3825
794,0.012424,36385
795,0.000177,473
796,0.00051,1107
797,0.000383,1165
798,0.007376,24577
799,0.000705,1653
800,0.021446,78977
801,0.015965,45459
802,0.000468,1405
803,0.008317,24919
804,0.004112,12321
805,0.008919,25747
806,0.000417,1067
807,0.002622,7917
808,0.001596,4901
809,0.000506,1451
810,0.004181,13357
811,0.000879,2477
812,0.001331,3711
813,0.009174,30211
814,0.003484,10699
815,0.000813,2335
816,0.000995,3209
817,0.001358,3519
818,0.001213,3119
819,0.002616,7913
820,0.011757,41879
821,0.002813,7759
822,0.002962,8733
823,0.000428,1219
824,0.005335,16629
825,0.000111,283
826,0.000285,703
827,0.000414,1169
828,0.000411,1139
829,0.000558,1675
830,0.002963,8235
831,0.003888,10205
832,0.000107,265
833,0.000238,639
834,0.00646,17383
835,0.001075,3131
836,0.009167,29675
837,0.000164,451
838,7.5e-05,175
839,0.050945,146959
840,0.001208,3037
841,0.000255,721
842,0.000402,1161
843,0.00224,6271
844,0.003794,10703
845,0.000529,1263
846,0.00024,597
847,0.000247,721
848,0.003234,8747
849,0.000935,3067
850,0.014485,42933
851,0.001921,6049
852,0.001493,4433
853,0.003981,12535
854,0.000461,1009
855,0.001233,3763
856,0.000186,489
857,0.000621,1717
858,0.000905,2743
859,0.000126,325
860,0.001118,3131
861,0.016712,52353
862,7.6e-05,169
863,0.000349,917
864,0.002112,5655
865,0.000957,2581
866,0.000166,417
867,0.000292,795
868,0.000435,1341
869,0.000528,1401
870,0.000676,2011
871,0.002328,6941
872,0.001025,2929
873,0.000427,1127
874,0.001965,5933
875,0.00096,2793
876,0.000156,395
877,0.000792,2275
878,0.000833,2597
879,0.010342,29299
880,0.024454,63959
881,0.003092,8057
882,0.025953,72627
883,0.000778,2393
884,0.001907,5777
885,0.001077,3353
886,0.017889,43957
887,0.008527,22225
888,0.003672,10871
889,0.000277,767
890,0.000185,507
891,0.000678,1987
892,0.002637,8249
893,0.005035,14613
894,0.002136,5947
895,0.002146,7243
896,0.016757,37801
897,0.003474,12487
898,0.001079,3283
899,0.00144,3797
900,0.000306,653
901,0.000168,431
902,0.005845,17769
903,9.7e-05,173
904,0.000354,931
905,0.003981,11039
906,0.000236,647
907,0.000129,333
908,0.001901,5383
909,0.005589,18263
910,0.001463,4661
911,0.006993,19831
912,0.000272,545
913,0.001178,3687
914,0.003649,10281
915,0.00223,6839
916,0.000121,325
917,0.000527,1439
918,0.000352,979
919,0.000643,1785
920,0.000254,721
921,0.000729,2085
922,0.000233,639
923,0.023277,70603
924,0.002516,7615
925,0.007856,22919
926,0.015627,46877
927,0.000628,1951
928,0.000941,2691
929,0.00021,593
930,7.6e-05,177
931,0.000356,1015
932,0.001045,3361
933,0.000403,1037
934,0.000439,1279
935,0.000273,753
936,0.005028,15959
937,0.000172,457
938,0.000151,315
939,0.000154,407
940,0.000124,287
941,0.002715,7121
942,0.020314,61623
943,0.005593,13905
944,0.000206,443
945,0.012116,30327
946,0.005351,15103
947,0.000471,1283
948,0.001033,2907
949,0.001244,3665
950,0.026528,83839
951,0.017135,53455
952,0.000742,2031
953,0.001902,5151
954,0.000979,2433
955,0.002163,6163
956,0.003749,10025
957,0.006269,21119
958,0.000137,289
959,0.005283,15373
960,0.00124,3771
961,0.002487,7815
962,0.002368,7041
963,0.000466,1411
964,0.001113,3335
965,0.000754,1875
966,0.000263,715
967,0.000132,327
968,0.002627,7005
969,0.001224,3237
970,0.005499,13981
971,0.003388,11307
972,0.004438,13503
973,0.008203,23883
974,0.022241,68697
975,0.001436,3793
976,0.000151,335
977,0.032193,90377
978,0.001004,3257
979,0.018572,45337
980,0.00337,10493
981,0.003592,9985
982,0.000289,601
983,7e-05,167
984,0.001279,4105
985,0.000374,1063
986,0.0042,12929
987,0.000405,1057
988,0.010029,30641
989,0.000316,875
990,0.048924,135007
991,0.001146,3279
992,0.000322,891
993,0.000909,2601
994,0.001104,3239
995,0.001297,3951
996,0.014356,40295
997,0.000265,663
998,0.000107,265
999,0.000158,427
1000,0.000423,1189
1001,0.007159,21625
1002,0.035469,94645
1003,0.001448,3465
1004,0.008523,26969
1005,0.001956,5705
1006,0.000255,667
1007,0.000637,1777
1008,0.004132,12289
1009,0.000411,1141
1010,0.002278,6449
1011,0.000833,2197
1012,0.004822,15183
1013,0.000357,1037
1014,0.000126,239
1015,0.001232,3899
1016,0.000122,299
1017,0.059628,179821
1018,0.00155,4409
1019,0.000653,1921
1020,0.004649,13089
1021,0.00305,8699
1022,0.002216,6405
1023,0.001355,4037
1024,0.000695,1707
1025,0.003924,11227
1026,0.00049,1313
1027,0.000441,1331
1028,0.000525,1505
1029,0.009873,32525
1030,0.001392,4411
1031,0.000361,993
1032,0.004749,15135
1033,0.001508,4593
1034,0.000382,863
1035,0.001053,3261
1036,0.001311,3875
1037,0.003138,9415
1038,0.00488,14515
1039,0.000781,2327
1040,0.000795,2505
1041,0.003446,12535
1042,0.001517,4963
1043,0.000803,2289
1044,0.001034,3215
1045,0.001539,4511
1046,0.00041,1219
1047,0.00231,7611
1048,0.000691,2179
1049,0.00233,6899
1050,9.6e-05,231
1051,0.012274,36769
1052,0.231091,677563
1053,0.002329,6059
1054,0.000511,1319
1055,0.004794,11877
1056,0.00045,1119
1057,0.000477,1351
1058,0.05216,146269
1059,0.001702,4747
1060,0.001263,3817
1061,0.037804,117393
1062,0.001926,5451
1063,0.028157,73423
1064,0.010671,31247
1065,0.000177,379
1066,0.001621,5031
1067,0.000503,1165
1068,0.008162,25991
1069,7.4e-05,175
