Puzzle,Time,Steps
0,0.082156,175735
1,0.069773,162487
2,0.015154,36047
4,24.1729,56760247
5,7.73262,19864099
6,0.012906,27859
7,0.090719,179837
8,0.745601,1489265
9,0.33905,739271
10,0.044526,109311
11,7.28457,18201285
13,0.045012,101069
14,0.00207,6425
15,24.7744,60683631
16,0.044731,109843
17,0.197971,407409
18,0.000558,813
19,0.00306,5261
20,33.6321,73468219
21,10.0863,23576455
22,0.893254,2190545
23,5.69799,13070977
24,0.364528,1048243
25,0.110027,268145
26,29.3943,70789791
27,0.268922,673775
28,1.37542,3475819
29,1.08082,2514103
31,1.35329,3135309
32,0.1371,300673
33,2.58327,6999717
34,20.3537,48477791
35,0.004009,9151
36,15.9093,38612835
37,0.687343,1727009
38,0.056106,153213
39,0.027187,72325
40,0.045449,137015
41,0.282193,687715
43,0.010376,20805
44,0.002111,5119
45,0.039596,109553
47,0.169216,429969
48,11.1944,28413337
49,0.001941,5181
50,1.89879,4815209
52,0.126476,318785
53,0.062924,170257
54,0.749137,2151117
55,17.2473,48881691
56,9.17739,25568497
57,0.65803,1882757
59,18.4499,47550677
60,0.002684,6849
61,0.173602,453291
63,4.11232,11398809
64,0.084325,250871
65,0.044628,117677
66,0.009138,20141
67,0.798489,2321685
68,1.68868,4473427
69,5.47514,14258573
70,3.11631,8113551
71,0.00785,21813
73,0.081741,210611
74,0.022232,65051
75,2.46205,6943369
76,1.01164,2664021
77,0.013383,40423
78,0.000707,1559
79,0.002867,7271
80,0.02575,76813
81,1.28783,3981873
82,27.3518,73191961
83,0.121353,321947
84,0.003543,10647
85,0.00106,3653
86,1.35097,3732293
87,0.00075,2129
88,3.40015,9854263
89,0.040502,117245
90,2.75623,7398137
91,1.07688,2872167
92,0.084164,185643
93,1.53119,3870665
95,1.54128,4289391
96,2.0219,5834463
97,0.019054,54577
98,0.002916,8133
99,0.011213,22277
100,0.396806,942093
101,3.95035,10730803
102,22.795,60846471
103,0.125189,328335
104,19.045,51470091
105,0.91958,2499691
106,1.1895,3415599
107,0.00628,15325
108,0.002221,7205
109,0.023782,68565
111,2.15501,6205255
113,0.082423,251625
114,0.007354,22297
115,0.008376,27287
116,0.695252,2002731
117,0.069379,195701
118,23.3011,63500555
119,1.27188,2928125
120,11.0813,27976759
121,10.0054,25039285
122,0.061949,145803
123,0.112952,320533
124,0.136367,380715
125,0.005089,14311
126,9.39202,24889809
127,0.094375,236377
128,0.003809,8651
129,0.007771,19137
130,0.007119,14973
131,0.396281,1056623
132,0.024339,68455
133,0.267713,635249
134,0.881799,2277939
135,3.80542,9979101
137,8.31647,22279057
138,0.564319,1594069
139,0.13598,375805
140,2.47599,6390481
141,0.146447,409163
142,13.2772,32205471
143,12.4784,32684099
144,0.11363,347547
146,0.057953,142021
147,0.465405,1246969
148,2.36717,6404781
149,0.271013,753943
150,0.150855,419131
151,0.728029,1853133
152,0.015855,34097
153,9.98867,30337889
154,0.19178,550041
155,5.52138,14854375
156,0.210003,546685
157,0.001756,5069
158,0.045985,127807
159,0.220055,564563
160,0.065054,183391
161,0.010172,28573
162,2.03358,5065025
163,1.53332,4284619
164,5.08255,13589457
165,0.038283,128087
166,1.43604,3873341
167,0.243612,693815
168,0.056527,154487
169,0.129714,342533
170,13.8876,37455503
171,0.941979,2684257
172,0.06435,176811
174,5.04433,12842655
175,0.085359,249163
176,0.000409,1019
177,1.16434,3136353
178,0.011873,32429
179,0.081973,217541
180,0.291627,793385
181,0.394172,1102383
182,0.008094,21663
183,0.036581,101757
184,2.83715,7658839
185,0.008024,25115
186,0.343482,945405
187,0.021056,66233
188,0.261366,667219
189,1.87511,4863557
190,0.159446,409213
191,14.9939,38957325
193,4.56724,12053429
195,0.086741,187381
196,0.008167,23535
197,2.61995,6380507
198,3.02339,8386513
199,1.54378,4359097
200,17.2358,44217117
201,0.001744,4509
202,14.6582,43823113
204,0.106534,295939
205,0.001788,5027
206,0.1573,462625
207,0.023013,51833
208,0.082945,250101
209,0.002512,7837
211,0.097036,267957
212,1.11652,3208239
213,19.1685,52989429
214,0.009045,25591
216,1.41324,3994079
218,0.25645,767419
219,0.001617,4823
220,0.293137,695135
221,0.310032,776273
222,0.01967,53773
223,0.05217,146893
224,0.004642,13667
225,0.025633,82793
226,35.6429,98429263
227,2.8364,8320117
228,0.758282,2039885
229,0.026538,78077
231,0.738083,1989323
232,0.124154,390695
233,0.078237,224419
235,0.393785,900075
236,0.223993,533999
237,33.2764,86934419
238,8.23948,22993439
239,0.097562,277127
240,0.012146,34797
242,14.6738,42143943
243,0.172602,532233
244,0.029243,87197
245,0.004375,12085
246,0.006446,20243
247,2.72273,7896955
248,0.084568,242945
249,0.003307,9743
251,6.12026,17453723
252,3.97509,11100563
254,0.005807,14777
255,0.155665,416503
256,2.03514,5408983
257,3.05956,9109379
258,0.033804,93731
259,0.616608,1772713
260,0.068799,251301
261,10.699,29012081
262,0.025472,63637
263,0.020273,59683
266,0.073904,192593
267,10.0325,26778649
268,0.759121,2127419
269,0.004321,13251
270,0.018188,49703
271,0.009052,27107
272,0.296862,916717
273,0.151743,384883
274,0.013814,40985
275,1.58752,4234171
276,0.000466,1097
277,0.003101,8725
278,0.234881,663129
279,0.002833,7809
282,0.86781,2334451
283,0.216437,682995
284,0.374415,1111677
285,0.053872,150643
286,0.287919,897907
287,0.151092,431247
288,13.6569,37370255
289,0.347915,930159
290,0.018195,51513
291,0.211731,546115
292,0.401524,1160165
293,2.12828,6198121
295,1.9331,5348005
296,0.025478,69453
297,0.003283,10017
298,0.109937,313329
299,0.030475,94423
300,0.039983,105101
301,0.026436,49077
302,0.108798,308311
303,0.0127,25781
304,0.100452,297017
305,18.0685,50432097
306,0.400569,1030899
307,0.191473,525441
308,0.009693,19929
309,2.85624,7998479
310,0.085673,250387
311,19.149,50945867
312,0.000611,1815
313,0.021904,67033
314,1.98389,5911195
315,0.873844,2383663
316,0.193599,597579
317,0.083792,205499
318,1.54263,4198793
319,0.050836,140915
320,0.078519,231223
321,0.049012,134405
322,1.05999,2930525
323,0.06206,182201
324,0.002521,7453
325,0.000807,2189
326,0.256741,712571
327,14.3963,44431187
328,14.0522,39620399
330,0.841024,2743529
331,0.118764,421495
333,0.117445,291533
334,5.0197,15181863
335,5.58748,16651431
336,0.018339,56205
337,2.3524,6703665
338,0.155094,436753
339,25.2706,69955165
340,0.126318,368897
341,0.15927,427165
343,0.460499,1244627
344,6.33395,16997309
345,7.82925,22742509
346,2.76066,7269819
347,0.312868,889473
348,0.038248,115589
349,0.126922,371595
350,0.427592,1181909
351,13.219,36485999
352,2.74802,7486491
353,0.008316,23873
354,3.62319,10488553
355,1.07435,3622289
356,0.013025,38841
357,4.79216,13729397
358,1.26854,3535657
359,9.82602,27372403
360,0.01234,25067
361,4.33114,11153177
362,0.000922,2695
363,1.86326,4864381
364,0.121728,368323
366,0.004805,13051
367,0.014322,36893
369,0.058217,185265
370,13.7012,40239795
371,2.19844,6074403
372,0.004583,13423
373,0.725307,1831981
374,0.000416,919
375,0.071737,210399
376,0.129291,359703
377,0.124801,329023
378,6.19476,16940049
379,0.074212,196183
380,0.003713,10165
381,0.030034,93699
382,2.26252,6101877
383,1.93674,5028363
384,1.2931,3542459
385,0.002503,7047
386,0.698045,1831371
387,0.024668,76165
388,0.316285,851743
389,0.827129,2353831
390,7.59781,21136389
391,1.35715,3957225
392,0.0053,15701
394,0.094704,249599
395,0.000429,1075
