Puzzle,Time,Steps
0,0.117377,276119
1,0.025968,73137
2,0.435376,916911
3,0.068658,150585
4,3.32267,8504303
5,8.77294,20572675
6,0.005969,10317
7,0.049015,129295
8,1.74535,4075135
9,0.003843,10431
10,2.51308,5459213
11,1.05049,2672783
12,0.000953,1769
13,0.092054,223061
14,0.042272,104197
15,0.050085,118855
16,0.019064,50157
17,0.026387,73711
18,6.5332,15452487
19,0.007291,12699
20,1.57118,3690977
21,0.263392,725847
22,0.824812,2198811
23,1.2834,2818915
24,2.63577,6537799
25,0.064217,180481
26,5.38022,12433305
27,0.043091,98681
28,0.158308,363291
29,0.528586,1267789
30,7.90358,17440979
31,0.438992,836491
33,1.58047,3777629
34,0.2318,605749
36,0.000741,1815
37,0.276035,647875
38,0.656483,1527949
39,0.002228,3685
40,0.115449,274143
41,0.044514,110185
43,0.246152,560175
44,0.01982,59161
45,0.079813,232273
46,3.7118,8998569
47,0.173152,423259
48,12.1701,27899837
49,3.15685,8083755
50,37.1847,91601407
51,1.51773,3824535
52,0.007332,15975
53,0.081345,245617
54,0.000239,535
55,0.01968,44877
56,0.384251,984433
57,0.054593,130635
58,3.60581,8165703
59,0.00037,845
60,0.005822,17185
61,23.6208,58847223
62,0.108437,267879
63,0.342646,890617
64,1.55038,3546155
65,0.380831,893345
66,0.081786,211053
67,0.008455,22957
68,0.936852,2227007
69,0.033476,61507
70,0.023525,74645
71,0.220745,491453
72,0.017,52003
73,0.144888,356579
74,0.224965,515599
75,0.094492,242331
76,1.04266,2485905
77,0.201708,409793
78,0.73847,1728495
79,0.223716,530721
80,0.151825,354861
81,0.051483,123607
82,0.816731,1799669
83,34.0559,78542383
84,0.246191,638337
85,0.071576,178119
86,0.088724,193819
87,0.014219,25063
89,0.355285,786947
90,0.235112,526745
91,0.00338,5707
92,0.21485,511127
93,0.008957,15699
94,0.021788,56851
95,0.004686,13907
96,0.013898,38523
98,23.2285,59637461
99,0.087377,228953
100,0.017071,49799
101,0.265891,758431
102,0.49026,1479619
103,0.092315,250063
104,1.43179,3748603
105,0.012006,29703
106,0.008163,21957
107,1.03365,2532987
109,4.42815,11837505
110,2.3561,6463787
111,0.019194,44927
112,0.112621,301461
113,0.007703,19013
114,3.22387,8487865
115,0.085469,178979
117,1.45366,3942367
118,0.007975,23261
119,0.00109,3361
121,0.670638,1854033
122,0.018779,52225
123,0.263689,717551
124,11.7836,33493429
125,0.000965,1963
126,0.011503,32417
127,0.013534,31381
128,0.035331,102957
129,0.855041,2273599
130,0.153245,439927
131,0.002871,7437
132,3.5693,10732131
133,0.882929,2287403
134,18.4232,49054023
135,0.167202,462735
137,4.524,11503229
138,9.23093,24336527
139,0.012718,34073
140,0.003665,9903
141,0.070908,196235
142,0.741809,2048889
143,1.43087,3519691
144,0.000866,2405
145,0.242604,672297
146,0.15908,435035
147,0.792819,2108185
149,6.49144,17363059
150,0.005056,14117
151,3.146,8411089
152,0.271771,754879
153,0.002277,6199
155,15.9234,42702365
156,0.129617,383971
157,1.97034,5076945
158,0.057424,129815
159,0.014472,35583
160,0.028152,56399
161,0.005423,9323
162,0.682794,1766169
163,0.001303,3525
164,0.000145,283
165,0.081457,210367
166,0.495243,1371625
167,0.038566,117273
168,0.310705,927451
169,1.88064,4922493
171,0.157721,400073
172,0.246507,598121
173,0.046002,128315
174,0.003059,8851
175,0.014447,34265
176,17.8334,53397023
177,0.325136,931047
179,0.010285,18973
180,0.049036,105141
181,0.290957,694089
182,0.122443,301065
183,0.153816,421907
184,0.009841,26259
185,1.22774,3209467
186,1.03471,2645935
187,11.898,30681677
188,13.3621,35269361
189,0.010957,22591
190,0.022363,63799
191,26.0383,70614339
193,0.058471,121327
195,0.012251,32439
196,0.058526,185001
197,0.326089,814735
198,0.24281,661369
199,20.7459,53532183
200,22.0822,62192171
201,0.011745,31313
202,20.0851,66206613
203,0.00441,12187
204,0.939176,2493745
205,1.59494,4231961
206,0.00031,723
207,0.088354,240683
208,0.184962,462997
209,0.095644,269995
210,1.03802,2656815
212,0.265133,734981
213,0.027614,76233
214,0.698656,1987353
215,0.013139,35531
216,0.000387,1013
217,0.989594,2971909
218,0.307183,786891
219,1.14285,2939975
220,0.037531,105201
221,0.071798,203487
222,0.194378,545929
223,5.34627,14051613
224,0.103384,256993
225,0.001327,3611
226,0.135012,372083
227,1.5318,4008781
228,0.039008,98243
229,0.020588,62025
230,0.000384,795
231,0.001407,3997
232,5.84015,17702593
233,0.373616,1006135
234,0.249775,725135
235,2.8361,7152425
236,2.21472,6568193
237,0.049107,141267
238,3.25701,8324221
239,1.76761,4789301
241,0.003888,11777
242,0.009331,23425
243,7.63737,21900033
244,0.050248,101205
245,9.1983,24533871
246,0.052531,156133
248,0.1239,323755
249,0.007295,22025
251,9.18854,24886131
252,3.06154,7377603
253,0.526283,1401153
254,0.209611,600285
255,0.550611,1523943
256,18.6904,50268573
257,19.038,50343651
258,0.027838,67703
259,0.01608,47761
260,0.001069,3025
261,0.182976,558539
262,0.030094,79763
263,0.269218,709883
264,3.08798,10080701
265,1.6864,4592309
266,1.51161,4248939
267,7.84673,21631437
268,0.039351,113447
269,4.04715,11522595
270,11.1673,32241759
271,1.22477,3437537
272,6.96974,21056403
273,0.020205,46553
274,0.017617,57575
275,0.012339,35919
276,0.016877,51289
277,0.06692,195221
278,0.561547,1701525
279,0.233153,636079
280,0.046696,103913
281,3.49671,9897663
282,0.00662,18731
283,0.00024,603
284,0.000186,339
285,5.19676,14205583
286,0.112981,314131
287,0.008124,23473
288,0.043108,125387
289,0.598702,1719301
291,0.433231,1342777
292,0.026596,86759
293,0.024468,51875
294,0.264741,652635
296,1.66186,4619389
297,0.213194,431875
298,0.000633,1737
299,1.17544,2949943
300,24.363,68407081
301,12.9704,37803325
302,1.94987,4751323
303,0.010062,30203
304,0.026583,89321
305,0.623148,1639843
306,0.025286,65603
307,0.095482,267133
308,0.019652,56049
309,0.004542,13417
310,0.028828,91799
311,0.049549,136571
312,0.25439,672949
313,0.359084,1054771
314,25.0755,68291495
315,0.003271,10279
316,0.000758,2025
317,0.020914,59785
318,4.39741,13531837
319,0.122749,294909
320,1.11634,2877489
321,0.034378,98483
322,0.009437,27587
323,0.027545,81677
324,0.001222,3491
325,0.296116,902919
326,0.000334,873
327,0.024909,73009
329,1.62687,4742929
330,0.120383,340403
331,0.684714,1852945
332,0.87385,2534559
333,0.001515,4095
334,0.727948,2081041
335,0.004272,10743
336,0.016634,49461
337,0.059502,158437
338,0.036473,112241
339,0.010631,29089
340,0.048348,130197
341,7.95629,23279115
342,0.138371,376523
343,2.44128,7563073
344,0.02999,88059
345,0.023682,65975
346,0.570175,1578121
347,10.7356,25706151
348,1.38798,4145355
349,0.445592,1192059
350,3.46083,8422027
351,1.37505,3584625
352,6.30702,15600613
353,0.011749,35889
354,0.406856,984297
355,0.013139,35953
356,0.001388,2283
357,9.76746,24400605
358,1.36907,3502475
359,0.020084,54991
360,3.65424,11057681
361,0.412145,1116933
362,0.186453,461693
363,0.021977,58281
364,0.25895,731005
365,0.006186,17735
366,0.058371,154223
367,0.067782,199793
368,0.805565,2096153
370,0.116067,346609
372,2.14606,5743091
373,3.06743,9222795
374,0.003489,10375
375,0.01953,54913
376,0.118284,329419
377,0.071528,212555
380,0.579471,1764303
381,0.004739,14563
382,0.717408,2015305
383,0.34331,1029479
384,0.242911,710749
386,0.120961,343019
387,0.002665,7729
388,0.007817,23217
389,6.01052,19157665
390,0.022409,65019
391,0.377492,1107007
392,0.276635,758409
393,0.19518,574837
394,0.188007,489109
395,0.003386,9733
396,0.001849,5831
397,3.90852,10841335
398,0.018796,45703
399,0.229527,636491
400,0.364913,963277
401,3.75957,11118965
402,0.92754,2536323
403,0.020406,64653
405,0.103411,255867
406,2.42354,6733195
407,0.089689,243497
408,0.162389,481597
409,4.6211,12889903
410,0.010754,29937
412,1.49765,3970701
413,0.145555,446189
414,0.011433,37773
415,0.018087,52597
416,0.699592,1870325
417,0.00648,12099
418,0.174539,516265
419,1.56247,4134985
420,1.77445,5345367
421,0.221682,606909
422,0.66187,1901093
423,6.11081,20080261
424,1.17773,3377705
425,0.002871,7957
426,0.031915,90255
427,0.025357,58981
428,0.568648,1444947
429,0.267235,712303
430,0.063307,193591
431,0.278844,825817
432,0.012029,37323
433,8.53417,23276167
434,0.290142,789397
435,0.100034,277405
436,0.069517,200761
437,0.110358,337861
438,0.695841,1849947
439,0.065535,166053
440,0.158732,443429
442,0.507789,1177947
444,2.23036,6431291
447,11.8254,33083725
448,1.508,4237237
449,12.7805,35936275
450,0.057511,149885
451,1.31902,4023031
452,12.9991,33466915
453,0.026261,77405
454,0.033924,95699
455,0.142046,392699
456,0.004472,12017
457,0.084483,246147
459,0.070143,212747
460,24.1499,70362059
461,0.059801,136427
462,0.38144,973451
463,0.033923,87309
464,0.001306,3715
465,3.86568,9828175
466,0.103992,271293
467,0.005806,14767
468,2.38737,7255023
469,0.661477,1677435
470,0.140932,382155
471,0.482038,1348639
473,0.063135,184839
475,2.37527,6545159
476,0.000225,607
477,12.6449,34536771
478,0.001259,3563
479,0.028891,87645
480,0.002415,7167
481,0.013653,42145
482,0.608153,1549531
483,0.010762,32485
484,0.168768,412491
485,18.9209,53981963
487,0.187162,542035
488,0.01529,44313
490,0.001868,4971
491,0.293193,922537
492,1.55898,4545245
493,0.648166,1806509
494,0.034917,80329
495,1.19663,3353075
496,0.016234,34341
497,0.133291,383139
498,0.005419,16319
499,0.134284,378761
500,0.023648,56153
501,1.29275,3437115
502,0.007051,12711
503,0.006411,16085
504,0.023962,59549
505,0.007534,13177
506,0.302312,806683
507,0.031051,94951
508,0.05262,130841
510,1.65424,4683269
512,0.003346,9105
513,0.014112,42259
515,10.4997,27793919
517,7.17136,19939803
518,0.043644,83697
519,0.015305,42311
520,1.02243,2807633
521,0.148204,389961
522,0.02043,41441
523,0.001637,4745
524,0.017362,45687
525,0.00494,16663
526,0.003065,10727
527,5.09964,13856363
528,0.356494,1065147
529,1.33537,3546583
531,0.104591,312469
532,2.60835,7311979
533,0.034436,105303
534,0.324143,811235
535,0.009749,32399
536,0.304755,902757
537,0.016533,35917
538,5.37971,14096077
539,0.019535,58017
540,0.005152,14915
541,0.008367,24791
542,1.71555,4834447
543,0.316878,930575
545,0.002585,7647
546,0.006568,23963
547,0.107727,321407
548,0.000589,1553
549,0.060598,170871
550,0.15662,468097
551,0.000354,813
552,0.640911,1880753
553,0.027663,87661
556,0.425357,1197279
557,2.21936,6536731
558,0.106723,315747
559,18.2374,55752707
560,0.568454,1713699
562,1.01568,3078501
563,0.02083,67841
564,13.3926,39542123
566,0.175878,541949
567,0.248639,675541
568,0.057501,167715
569,0.245493,688141
570,0.431965,1227563
571,0.03385,102267
572,5.0229,15665095
574,0.039972,122387
575,0.030747,97115
576,8.11589,25003655
577,0.038381,110313
579,0.283054,853253
580,0.084841,251865
582,0.077252,226767
583,0.002105,6349
584,0.042913,126059
585,0.001489,4405
586,1.77492,5388109
587,0.04072,115205
588,5.79244,17940291
589,0.010508,29709
590,0.013154,30097
591,1.94932,5702383
592,0.473122,1310343
593,0.094761,293935
594,13.8648,40903075
596,0.803349,2346087
597,3.51403,10755055
598,0.606297,1721787
599,0.365667,966245
600,3.14867,8918907
601,0.203849,593011
602,0.723324,2108855
603,2.1125,6089065
604,0.276269,819935
606,0.175225,505853
607,0.008824,27041
608,1.37019,3914009
609,0.123556,366095
610,0.010351,29671
611,0.024101,79599
612,4.22187,12500073
613,3.17803,9086723
614,0.025002,72255
615,8.13799,25254033
616,27.6171,94588975
617,0.554041,1604493
618,4.30538,12522773
619,0.046893,152303
620,0.134681,412203
621,0.014098,46809
622,0.140618,375557
623,2.12793,6064407
624,3.0289,8895623
625,0.107743,306181
626,0.158961,489689
627,1.90761,5384707
628,0.271025,751135
629,0.003353,10429
630,0.003243,10565
631,4.86086,15666391
632,2.95568,9051311
633,0.038867,127093
