Puzzle,Time,Steps
0,0.161695,397482
1,0.003621,7176
2,1.22008,2353140
3,0.01986,47291
4,0.018761,38530
5,0.357119,742477
6,0.0359,71641
7,18.2859,38596373
8,0.002728,5571
9,0.001333,2637
10,0.036153,82568
11,17.5629,34743584
12,0.005576,11800
13,0.634506,1245350
14,0.018022,35497
15,0.030059,63435
16,0.024419,33136
17,0.238076,340390
18,0.004712,10301
19,0.004739,7939
20,0.085369,110313
21,0.014848,19582
22,1.49356,2174667
23,0.386142,447641
24,5.13218,10354316
25,0.025372,56466
27,0.206251,375550
28,0.296714,600564
29,0.109532,181827
30,0.078653,88482
31,0.067932,74630
32,0.050715,89916
33,0.01368,11286
34,0.003312,6090
35,0.280435,417801
36,0.083073,173568
37,0.101104,210059
38,1.01416,1903309
39,0.015659,28663
40,1.31622,2497584
41,0.170757,353168
42,0.530761,1117518
43,0.263922,534546
44,0.027772,59347
46,0.028383,59119
47,0.051312,104071
48,0.2191,532280
49,0.0033,5933
50,0.051652,111006
52,5.42441,11525036
53,0.00439,8559
54,0.407166,897240
55,0.020205,46737
56,0.004241,8537
57,0.002079,4758
58,0.010884,20335
59,0.002756,5880
60,0.022593,46165
61,0.003515,7669
62,0.027366,57895
63,0.001619,2873
64,0.029108,65967
65,6.35683,14674993
66,0.004341,8436
67,0.000901,1819
68,0.275102,622673
69,0.026994,57624
70,0.010133,23266
71,0.073701,154470
72,0.040393,93133
73,4.99253,10023477
74,0.00231,4914
75,0.212473,457878
76,0.174153,366528
77,3.88621,6704794
78,1.97366,2975739
79,0.022907,40995
80,0.041627,84054
81,0.024171,55761
82,0.000712,1432
83,0.575086,1225692
84,0.001115,2172
85,0.00078,1565
86,0.004332,6454
87,0.16837,317783
88,0.109326,203587
89,0.000702,982
90,0.00123,2147
91,1.20065,1929910
92,0.002414,4177
93,0.085228,158794
94,0.210276,303935
95,0.206105,264076
96,2.61803,4549971
97,0.592211,929734
98,0.056965,90804
99,0.016912,34527
100,1.28606,2428763
101,0.022896,47426
102,0.03976,75773
103,0.550231,1115541
104,0.121929,236656
106,0.012519,25482
107,1.07768,2254769
108,1.04597,2125420
109,0.035678,75890
111,0.461598,935909
112,0.64723,1334157
113,0.205014,449261
114,0.014648,31331
115,0.001563,3212
116,0.029218,62759
117,2.43078,5262367
118,0.077088,165239
119,0.656187,1488369
120,0.115072,243288
121,0.017355,35272
122,0.000312,578
123,0.221098,533433
124,0.0314,68503
125,0.006693,12791
126,0.000294,501
127,0.001437,2629
128,1.06433,2090127
129,0.000913,1764
130,0.077049,175903
131,3.77241,7746007
132,0.009368,21152
133,0.01906,34130
134,0.00238,4315
135,0.006381,13095
136,0.161127,347009
137,1.45329,3307019
138,0.067793,143045
139,0.467446,989777
140,0.076917,150425
