Puzzle,Time,Steps
0,0.001236,2366
1,0.490734,1107705
2,0.047401,96633
4,16.4461,38091711
5,23.8314,48401182
6,0.687645,1497843
7,0.088712,191026
8,0.129289,284612
9,0.045047,99234
10,0.000999,1863
11,6.27791,14544111
12,35.7299,77163830
13,0.003084,6575
14,0.266409,534135
16,0.023871,27250
17,0.002637,5263
18,0.040998,71537
19,0.007923,15466
21,0.003852,7889
22,0.149244,298061
23,3.96162,8420803
24,35.6066,77580104
25,0.367179,771608
27,2.91397,6476751
28,0.335581,718738
29,0.073628,161330
30,15.0092,31236006
31,1.17319,2603121
32,0.141817,292209
33,6.30708,14284948
34,0.956558,2058040
35,0.593372,1283240
37,24.1634,54345170
38,0.091912,192883
39,0.031754,63698
40,0.051419,114775
41,0.480557,1012930
42,8.94495,17752911
43,0.015361,29971
44,0.001884,3775
45,0.015495,30346
47,0.013998,28413
48,11.2936,23437751
49,0.001071,1988
50,1.16339,2396342
52,0.016167,36431
53,0.423441,887327
54,2.05458,4184958
57,1.06248,2222745
59,30.9691,64315625
60,0.005061,10407
61,0.056744,117255
63,0.852615,1933559
64,0.271476,588130
65,0.067626,139658
66,0.158259,287639
67,0.224538,465258
68,0.080161,181672
69,7.9907,17564391
70,2.09524,4264885
71,0.034071,70225
73,0.377753,870719
74,0.045361,96070
75,25.058,53958650
76,2.85124,5952116
77,0.000718,1272
78,0.984588,2004498
79,0.037823,86406
80,0.251514,528761
81,10.2691,23980682
83,0.142259,286204
84,0.306552,619289
85,0.000614,1302
86,0.191069,380377
87,0.040194,94430
88,35.0349,75729714
89,0.014943,29343
90,0.002774,5881
91,23.564,49107886
92,0.046416,103085
93,21.8742,37891517
95,6.31278,14081949
96,0.269551,633117
97,0.051388,111186
98,0.005692,10758
99,0.003825,8785
100,0.223542,513466
101,10.6967,23187346
102,3.7356,9669676
103,0.230499,546231
104,1.40482,3553145
105,0.370075,805277
106,1.63197,3434254
107,0.116635,254237
108,0.000757,1451
109,0.055283,125478
111,11.13,21797380
113,0.099144,207603
114,0.009932,21874
115,0.023042,49069
116,9.76297,19297103
117,0.091371,194999
119,1.44723,2970564
120,16.7591,29028256
121,10.2578,19817151
122,0.009228,19000
123,0.034162,66759
124,0.084824,160896
125,0.034177,72002
126,3.16319,5593180
127,0.058418,120466
128,0.022146,49214
129,0.005227,11498
130,0.014956,31418
131,2.13472,4642346
132,0.11566,233530
133,1.81353,3395457
134,31.4809,56845174
135,1.05272,2308240
136,0.369003,809457
138,1.16961,2770918
139,0.124541,301367
140,0.057819,127113
141,0.019189,41200
142,0.399068,807138
143,12.5278,27247281
144,0.068884,145006
146,0.002821,4071
147,2.78035,4746900
148,4.70484,9221924
149,0.008984,19350
150,0.232343,462141
151,0.02713,50798
152,0.132751,225136
153,0.002599,4286
154,0.480117,990505
155,21.0732,37335670
156,0.091817,171479
157,0.006336,13553
158,0.006198,13373
159,0.011865,24049
160,0.295886,490041
161,0.046646,28014
162,0.643451,1041496
163,0.70454,1247977
164,25.8108,48521355
165,0.08208,192790
166,3.41369,8073212
167,0.020664,44111
168,0.011043,24480
169,0.219802,468666
170,12.9849,29736734
171,0.120015,258960
172,0.820512,1878215
173,0.193557,406769
174,23.7852,50589102
175,1.94984,3339071
176,1.2001,2356968
177,2.0872,4254509
178,0.126833,272987
179,0.121261,250284
180,0.044525,96188
181,4.23067,10308244
182,0.338887,653243
183,0.038789,86089
184,0.135852,298578
185,0.006657,15412
186,0.887429,1879691
187,0.284086,559291
188,0.105294,230605
189,4.33897,8546744
190,2.55599,5472378
191,0.005645,12965
193,1.74331,3843132
195,0.184166,394299
196,0.568541,1227491
197,4.54386,8921482
198,2.97293,6635395
199,2.5028,5508640
200,28.9009,64195391
201,0.003875,8020
202,6.14357,12512141
203,5.91896,14018471
204,0.017091,37163
205,0.003539,6418
206,0.20377,422253
207,13.2476,28961616
208,2.39092,4660683
209,0.001707,3691
211,0.143879,327435
212,0.010597,24415
213,0.351954,754998
214,0.016725,37273
215,0.084232,188348
216,0.067343,137482
218,0.941798,2099846
219,0.008952,21752
220,0.448223,829895
221,0.391344,753144
222,0.229814,529264
223,0.071854,133362
224,0.025291,56924
225,0.156495,299024
226,5.49431,12271053
227,0.085289,186508
228,1.38448,2879276
229,0.079677,163713
231,0.543861,1215945
232,0.787125,1827051
233,0.336181,753970
235,0.997038,2083678
236,0.044635,92901
237,5.39986,12300370
238,15.3569,32468974
239,0.0139,30256
240,0.022457,47700
243,0.345419,717563
244,0.022992,35737
245,0.000442,745
246,0.000426,678
247,3.51179,6959873
248,0.348121,694628
249,0.004271,8949
250,5.234,11261137
251,1.19072,2622496
252,13.0718,26676645
253,7.02145,15153058
254,0.02347,46289
255,0.15388,310111
256,17.0072,38243785
257,1.39146,2990752
258,0.070235,151357
259,1.82083,3771044
260,0.267243,580371
261,3.382,7359990
262,0.079967,180442
263,0.040682,87001
265,1.51398,3329707
266,0.119442,239078
267,10.7936,22854603
268,0.370718,756697
269,0.001622,3206
270,0.007282,14750
271,0.003835,7888
272,0.060149,132333
273,1.36155,3250856
274,0.080141,159807
275,0.877809,1800154
276,0.001359,2630
277,0.026167,58597
278,0.383483,730249
279,0.004524,10483
280,3.9325,9132379
282,0.834028,2019843
283,0.884953,1942234
284,1.00069,2132994
285,0.016246,38021
286,0.123961,275895
287,3.73271,7926871
288,9.72795,20404284
289,1.12461,2083156
290,0.068508,133742
291,0.251109,513617
292,0.814536,984618
293,1.65245,3263288
295,0.013698,24653
296,0.017037,33414
297,0.08133,172828
298,1.82857,3939057
299,0.085407,177801
300,0.009784,19588
301,0.086348,170417
302,0.030194,61395
303,0.016213,34106
304,0.009673,18834
305,0.358219,748067
306,0.004172,9170
307,0.389991,804151
308,0.021506,40969
309,3.76817,7914197
310,0.149274,313364
311,30.4859,58875998
312,0.156955,320978
313,0.142947,271430
314,0.007059,15268
315,0.594008,1243716
316,1.06755,2145631
317,0.002909,6084
318,3.52107,7528200
319,0.442765,902521
320,0.124501,290825
321,15.7285,32955735
323,0.02281,46560
324,0.005612,11710
