Puzzle,Time,Steps
0,0.080153,122407
1,0.183686,328564
2,0.072918,128715
3,0.011228,22004
4,0.0049,7545
5,0.001132,2102
6,0.002963,5738
7,0.013171,21989
8,0.014417,23102
9,0.048207,84307
10,0.054276,91502
11,0.000963,1619
12,0.002361,4402
13,0.005929,11703
14,0.014889,27587
15,0.013772,24018
16,0.022943,44417
17,0.000441,551
18,0.002106,3103
19,0.044395,81958
20,0.005658,7611
21,0.459128,841834
22,0.10713,178559
23,0.000539,751
24,1.80134,2918609
25,0.000468,787
26,0.007593,13128
27,3.63168,6099926
28,0.128572,238062
29,0.454528,690697
30,0.006077,11498
31,0.137281,243283
32,0.070948,131048
33,0.015981,26776
34,0.121968,211571
35,0.28076,473180
36,0.005398,9522
37,0.316684,491337
38,0.023557,44500
39,0.006135,10934
40,0.013077,24129
41,0.013934,26720
42,2.4951,4048511
43,0.001201,1870
44,0.001038,1453
45,0.001762,2054
46,0.002386,2849
47,0.009712,16171
48,0.039113,71531
49,0.042811,73848
50,0.019854,37876
51,0.984881,1570956
52,1.06445,1959386
53,0.011861,23134
54,0.002604,2775
55,0.000692,1147
56,0.127492,238445
57,0.002068,3661
58,0.005943,8915
59,0.065979,121780
60,0.454057,901118
61,0.184822,303892
62,0.015313,27573
63,0.025173,45843
64,0.000782,1302
65,0.004483,7682
66,0.000333,487
67,0.001903,3422
68,0.003376,6795
69,0.007845,14714
70,0.229551,431959
71,0.001567,1983
72,0.008025,16791
73,0.000648,1231
74,0.192481,348925
75,0.247109,437537
76,0.022967,36684
77,0.83037,1477786
78,1.06123,1688567
79,0.029081,52695
80,0.003281,6044
81,0.095557,171393
82,0.11957,202222
83,0.040524,61161
84,0.003234,4136
85,0.018123,24148
86,0.02892,42609
87,0.001307,1670
88,0.050054,80517
89,0.04235,76995
90,0.004386,6882
91,0.002585,4504
92,0.003108,5153
93,0.05377,90751
94,0.215611,390241
95,0.578385,1071551
96,0.084548,144016
97,0.005333,8995
98,0.002109,3838
99,0.109571,198071
100,0.008068,12675
101,0.000593,680
102,0.010918,17063
103,0.285313,475543
104,0.000417,646
105,0.000421,747
106,0.051141,77476
107,0.016793,30179
108,0.100775,179657
109,0.002727,3997
110,0.325016,554885
111,0.002224,4272
112,42.6666,70856254
113,0.08891,153668
114,0.005254,9673
115,0.01173,18930
116,0.023376,40550
117,0.141721,256467
118,0.00086,1356
119,27.2402,48667126
120,0.003077,4817
121,7.7355,12035650
122,0.005568,10912
123,0.013726,19675
124,2.01644,3308477
125,0.006611,13262
126,0.064214,112456
127,0.00666,10042
128,1.16384,1971290
129,0.004787,7453
130,0.01654,29343
131,0.21167,378536
132,0.03171,53769
133,1.4825,2350618
134,0.007666,10626
135,0.001465,1710
136,0.000787,862
137,0.005108,7441
138,0.001828,2751
139,0.024592,41144
140,9.03151,16455948
141,0.025146,42579
142,0.000349,521
143,0.000219,290
144,0.211492,337155
145,0.011048,17330
146,0.256696,426527
147,0.056914,104843
148,0.01014,18203
149,0.150913,272681
150,0.001054,1821
151,0.019327,34035
152,0.100742,183816
153,0.010414,14347
154,0.003702,6282
155,0.000448,683
156,0.00399,6329
157,0.004738,6567
158,0.004102,7869
159,0.004309,8187
160,0.012756,20685
161,0.047411,78321
162,0.002177,3513
163,5.67398,10169467
164,0.072556,109354
165,0.497002,928171
166,0.190809,312808
167,0.017819,30021
168,0.025818,42970
169,0.226475,402855
170,0.138968,263324
171,0.35755,620797
172,0.678513,1104299
173,0.079557,138485
174,0.013024,23487
175,0.001005,1354
176,0.001395,2468
177,0.2731,514117
178,0.002952,5786
179,0.046659,66955
180,0.086428,146720
181,0.040402,64854
182,0.168808,313374
183,0.031244,53111
184,0.010914,20984
185,0.034523,60436
186,56.7303,106641646
187,0.110268,202438
188,0.347733,696378
189,0.02101,40959
190,0.003929,6116
191,0.05519,95720
192,0.005684,10974
193,0.293548,546887
194,0.101644,192188
195,0.03251,56861
196,0.012387,20013
197,0.155949,297600
198,0.05285,96181
199,0.057843,101770
200,4.9533,8396563
201,0.002783,4936
202,0.001963,3171
203,0.001293,2279
204,0.057119,88590
205,0.002609,4628
206,0.013668,26343
207,0.270896,481175
208,0.054812,104669
209,0.007767,11114
210,0.012623,23607
211,0.353011,622915
212,0.002419,4737
213,0.001407,2256
214,0.43008,723856
215,0.007902,14511
216,0.815851,1293693
217,0.02182,36319
218,0.002226,3150
219,0.030625,48202
220,0.005769,8919
221,0.38042,668574
222,0.005838,11417
223,0.012107,18311
224,0.024291,44052
225,0.040756,70782
226,0.001148,2025
227,0.039029,70987
228,0.003459,6148
229,0.000853,1540
230,0.009649,16833
231,0.01038,17396
232,1.11118,1929237
233,0.005762,9484
234,0.020943,36822
235,0.000515,838
236,0.002634,4774
237,0.000749,1295
238,0.002846,5689
239,0.007928,10691
240,0.485119,886850
241,5.22641,9624557
242,0.000213,321
243,0.000692,1052
244,0.001061,1420
245,0.327167,592683
246,0.003844,6366
247,0.111479,191134
248,0.193403,364989
249,0.26674,473213
250,0.121699,217671
251,5.57353,9406314
252,0.016117,26123
253,0.858492,1536549
254,0.003382,6308
255,0.007948,13559
256,0.021188,38342
257,0.002943,5332
258,0.909542,1559321
259,0.004073,7424
260,0.106853,194035
261,0.024377,43454
262,0.195292,338314
263,0.02912,49288
264,0.003169,5532
265,0.010979,19956
266,0.015512,22150
267,0.0103,13484
268,0.594398,943985
269,0.005187,9095
270,0.023221,44674
271,0.003835,6327
272,0.691678,1227192
273,0.022195,29202
274,0.001649,2347
275,0.036958,58707
276,0.028505,50934
277,0.027643,48984
278,0.001502,2383
279,0.020601,33432
280,0.459132,798058
281,0.335057,629810
282,0.034094,56492
283,0.091098,169885
284,0.110664,192500
285,0.006214,11567
286,0.006206,9664
287,0.08161,135254
288,0.035643,61784
289,0.000657,1111
290,0.022316,41293
291,0.008184,11783
292,0.043377,78110
293,0.028308,43984
294,0.002842,5494
295,0.009787,16382
296,0.104416,192797
297,0.136835,237771
298,0.003569,3414
299,0.120284,192882
300,0.017782,33278
301,0.003315,6222
302,0.126252,202842
303,0.122418,134657
304,0.029257,55443
305,0.007879,14368
306,0.017077,31412
307,0.010723,18565
308,0.00439,8346
309,0.018926,35542
310,0.158282,307518
311,0.143362,231895
312,0.008647,13591
313,0.024389,41210
314,0.001815,2455
315,0.005898,10012
316,0.007903,15442
317,0.133911,222370
318,0.072892,128807
319,0.058278,99737
320,5.58668,9092580
321,0.002828,4124
322,0.094739,140862
323,0.000597,893
324,0.004086,5918
325,0.135291,237247
326,0.082662,155902
327,2.29261,3837863
328,0.056673,92928
329,0.140034,249374
330,0.007387,12910
331,0.002332,3699
332,1.21473,2039137
333,0.00102,1855
334,0.059728,100184
335,0.131238,230180
336,0.009316,15349
337,2.80621,4860409
338,0.000973,1646
339,0.407148,650465
340,0.290763,488435
341,0.052144,91568
342,0.196444,341542
343,0.031247,54714
344,0.404178,618551
345,0.184961,291583
346,0.207946,332842
347,0.000151,188
348,0.162267,293763
349,0.001304,1737
350,0.003888,7795
351,0.016608,30301
352,0.006619,13235
353,0.003659,7336
354,0.009465,15962
355,0.014002,24545
356,0.043201,71205
357,0.002119,3409
358,0.105323,170512
359,0.02457,45645
360,0.015083,24173
361,0.020745,40018
362,0.038332,70461
363,0.030681,57799
364,0.019029,19632
365,0.174066,239894
366,1.52124,2536363
367,0.043021,55044
368,2.221,4025348
369,0.060564,125922
370,0.000666,1104
371,0.048393,91778
372,0.165281,296534
373,0.213632,371961
374,42.4662,67901169
375,0.295499,495229
376,0.110559,183015
377,0.466112,672637
378,0.015111,24156
379,0.007986,15099
380,0.002432,4115
381,0.000126,150
382,0.152241,229461
383,1.09309,1891318
384,0.205222,338689
385,0.109825,193401
386,0.034361,61245
387,0.004429,8269
388,0.009993,19383
389,0.001059,1719
390,0.004809,7713
391,0.012,21296
392,0.000764,1137
393,0.028733,49537
394,0.08688,154765
395,50.5936,87950407
396,0.078103,132219
397,0.009505,10241
398,0.282823,490293
399,0.138028,242407
400,0.1346,212959
401,29.3872,47220858
402,0.0843,119659
403,0.022881,28951
404,0.014674,27596
405,0.61729,1243782
406,0.250856,412646
407,0.43253,754033
408,0.000506,771
409,0.005392,10181
410,27.5179,48684492
411,0.094461,185983
412,0.304149,463675
413,0.006117,8646
414,0.012423,20936
415,0.001395,2034
416,0.000206,259
417,0.078948,132453
418,0.000237,347
419,0.010732,17985
420,0.023514,41649
421,0.034626,65712
422,3.72113,5886627
423,0.002103,3608
424,0.002006,3436
425,0.176568,219520
426,0.032551,58494
427,0.005437,10853
428,0.129142,223893
429,7.05235,12097939
430,0.11449,216929
431,0.003016,5939
432,0.005928,10462
433,0.059767,74003
434,0.351794,595830
435,0.135428,251491
436,0.730723,1305687
437,0.05038,85705
438,0.001554,2695
439,0.64638,1149456
440,0.061128,111342
441,0.000537,889
442,76.0157,130506981
443,0.005021,9387
444,1.57442,2781840
445,0.010525,18676
446,0.001419,2725
447,0.083061,127363
448,0.007591,10292
449,0.00165,2317
450,0.1777,300018
451,2.85105,5044171
452,0.044025,73897
453,0.19246,293069
454,0.003923,7519
455,0.000948,1671
456,0.003212,4222
457,0.003954,5685
458,0.007768,13054
459,0.028211,35718
460,0.002891,5324
461,0.005309,9319
462,0.01352,23965
463,0.00531,10805
464,0.324573,546318
465,0.066923,129465
466,0.004572,8458
467,0.008247,14248
468,0.002101,2826
469,0.007735,16490
470,2.57477,4320335
471,0.016579,28882
472,0.45766,717748
473,0.020217,34198
474,0.001037,940
475,1.52198,2411449
476,0.0402,75987
477,0.009257,17329
478,0.015092,24724
479,0.057452,106666
480,0.287469,529288
481,0.000746,729
482,1.27954,2087822
483,1.12483,1873061
484,0.037085,63840
485,0.003115,5653
486,0.018141,34171
487,0.02141,40411
488,0.006729,11445
489,0.001445,2298
490,0.062878,103984
491,0.041292,74560
492,0.004724,7000
493,0.008318,17384
494,0.001896,2914
495,0.000673,1124
496,0.008613,12345
497,0.055429,94158
498,0.018548,29657
499,0.010712,15940
500,0.002974,5332
501,0.000771,1040
502,0.000126,138
503,0.014456,23920
504,0.027447,43620
505,0.029809,48341
