Puzzle,Time,Steps
0,0.027085,62734
1,0.008231,19076
2,0.004568,10070
3,0.010611,20454
4,0.304718,652199
5,0.015247,32489
6,0.00179,3836
7,0.007567,18845
8,0.010035,21596
9,0.009619,20662
10,0.005058,8256
11,0.078646,175163
12,0.000614,1237
13,0.003041,5359
14,0.000203,375
15,0.048476,106411
16,0.000355,588
17,0.000789,1421
18,0.000283,510
19,0.008729,19356
20,0.029463,66660
21,0.000215,408
22,0.087779,204012
23,0.010608,24171
24,0.127086,274121
25,0.097454,217834
26,0.003253,7543
27,0.009196,19587
28,0.000356,661
29,0.001706,3162
30,0.092399,220593
31,0.008518,17327
32,0.000685,1371
33,0.000464,827
34,0.001756,3844
35,0.030789,65501
36,0.002672,4694
37,0.251279,539198
38,0.018154,36075
39,0.003728,7832
40,0.033224,71198
41,0.003693,8055
42,0.001145,2527
43,0.045213,105756
44,0.000816,1675
45,0.008296,17655
46,0.00056,1094
47,0.011065,21525
48,0.000491,657
49,0.025046,51326
50,0.000185,259
51,0.018861,40746
52,0.067218,131265
53,0.001888,3399
54,0.008596,18755
55,0.000444,915
56,0.172309,370554
57,0.006724,13637
58,0.013072,29229
59,0.011707,24467
60,0.008264,18682
61,0.019722,46428
62,0.010226,22786
63,0.103753,227730
64,0.000421,751
65,0.005386,11232
66,0.011786,24045
67,0.001118,2280
68,0.017603,40842
69,0.010924,24232
70,0.001549,3364
71,0.044238,90813
72,0.000989,2254
73,0.002221,4781
74,0.002462,5446
75,0.004103,8026
76,0.005541,11924
77,0.021536,47695
78,0.002918,6122
79,0.027481,56595
80,0.005012,11720
81,0.018495,42969
82,0.005524,11751
83,0.01173,24763
84,0.001246,2396
85,0.01741,36612
86,0.005653,13428
87,0.001292,2678
88,0.000186,331
89,0.04925,114122
90,0.000354,623
91,0.000823,1610
92,0.001258,2754
93,0.003406,7182
94,0.02306,49218
95,0.043229,105794
96,0.000882,1875
97,0.401048,868124
98,0.000244,419
99,0.001405,2519
100,0.005753,12603
101,0.000479,769
102,0.136814,297507
103,0.024532,51715
104,0.006109,13012
