Puzzle,Time,Steps
0,0.059436,122407
1,0.145911,328564
2,0.060133,128715
3,0.009453,22004
4,0.003637,7545
5,0.001017,2102
6,0.002799,5738
7,0.009951,21989
8,0.012164,23102
9,0.038971,84307
10,0.044997,91502
11,0.000803,1619
12,0.002177,4402
13,0.005213,11703
14,0.012117,27587
15,0.011524,24018
16,0.018765,44417
17,0.000311,551
18,0.001479,3103
19,0.037282,81958
20,0.00387,7611
21,0.351769,841834
22,0.082342,178559
23,0.000423,751
24,1.41377,2918609
25,0.000396,787
26,0.007053,13128
27,2.86315,6099926
28,0.106567,238062
29,0.344146,690697
30,0.005019,11498
31,0.110423,243283
32,0.058844,131048
33,0.012686,26776
34,0.101595,211571
35,0.231026,473180
36,0.004556,9522
37,0.238293,491337
38,0.019395,44500
39,0.005365,10934
40,0.010378,24129
41,0.01122,26720
42,1.96328,4048511
43,0.001055,1870
44,0.000692,1453
45,0.001022,2054
46,0.001365,2849
47,0.007894,16171
48,0.031932,71531
49,0.036488,73848
50,0.017002,37876
51,0.756324,1570956
52,0.867164,1959386
53,0.010036,23134
54,0.00144,2775
55,0.000535,1147
56,0.104824,238445
57,0.0018,3661
58,0.004819,8915
59,0.053075,121780
60,0.365462,901118
61,0.136408,303892
62,0.01244,27573
63,0.021948,45843
64,0.000621,1302
65,0.00378,7682
66,0.000253,487
67,0.001623,3422
68,0.002914,6795
69,0.006519,14714
70,0.189695,431959
71,0.001067,1983
72,0.006264,16791
73,0.000581,1231
74,0.15551,348925
75,0.190198,437537
76,0.017716,36684
77,0.665433,1477786
78,0.814402,1688567
79,0.023868,52695
80,0.00279,6044
81,0.078041,171393
82,0.090593,202222
83,0.026519,61161
84,0.001978,4136
85,0.010421,24148
86,0.019807,42609
87,0.000807,1670
88,0.035959,80517
89,0.032223,76995
90,0.003156,6882
91,0.002324,4504
92,0.002464,5153
93,0.044598,90751
94,0.179567,390241
95,0.456582,1071551
96,0.064891,144016
97,0.004498,8995
98,0.001943,3838
99,0.088628,198071
100,0.006595,12675
101,0.000368,680
102,0.008325,17063
103,0.210837,475543
104,0.000317,646
105,0.000366,747
106,0.041239,77476
107,0.013005,30179
108,0.078743,179657
109,0.001977,3997
110,0.248076,554885
111,0.001882,4272
112,32.7239,70856254
113,0.069574,153668
114,0.004598,9673
115,0.008961,18930
116,0.019337,40550
117,0.109919,256467
118,0.000658,1356
119,21.1132,48667126
120,0.002276,4817
121,6.10432,12035650
122,0.004777,10912
123,0.00966,19675
124,1.62873,3308477
125,0.006261,13262
126,0.062764,112456
127,0.006531,10042
128,0.892034,1971290
129,0.003431,7453
130,0.013258,29343
131,0.164197,378536
132,0.024685,53769
133,1.16738,2350618
134,0.005331,10626
135,0.000852,1710
136,0.000445,862
137,0.003423,7441
138,0.001345,2751
139,0.019057,41144
140,6.83723,16455948
141,0.020947,42579
142,0.000296,521
143,0.000175,290
144,0.158217,337155
145,0.007957,17330
146,0.196153,426527
147,0.044731,104843
148,0.00841,18203
149,0.122028,272681
150,0.000866,1821
151,0.015741,34035
152,0.084566,183816
153,0.007237,14347
154,0.003184,6282
155,0.000356,683
156,0.002901,6329
157,0.003118,6567
158,0.003598,7869
159,0.004001,8187
160,0.009898,20685
161,0.037441,78321
162,0.001697,3513
163,4.47574,10169467
164,0.051299,109354
165,0.404759,928171
166,0.153904,312808
167,0.014855,30021
168,0.021077,42970
169,0.188916,402855
170,0.11103,263324
171,0.294025,620797
172,0.516268,1104299
173,0.062445,138485
174,0.010691,23487
175,0.000662,1354
176,0.001207,2468
177,0.220163,514117
178,0.002703,5786
179,0.035437,66955
180,0.06912,146720
181,0.031741,64854
182,0.134983,313374
183,0.025404,53111
184,0.009386,20984
185,0.027768,60436
187,0.092224,202438
188,0.281304,696378
189,0.018816,40959
190,0.002808,6116
191,0.044497,95720
192,0.004936,10974
193,0.242801,546887
