Puzzle,Time,Steps
0,0.001708,929
1,0.001142,654
2,0.02012,11666
3,0.000972,533
4,0.006108,3557
5,0.140049,76850
6,0.002584,1381
7,0.000956,525
8,0.033191,19282
9,0.003947,2136
10,0.079596,46876
11,0.008177,4593
12,0.001858,1041
13,0.00788,4346
14,0.003213,1787
15,0.001246,663
16,0.067976,39528
17,0.007232,3914
18,0.002667,1456
19,0.002877,1639
20,0.001973,1058
21,0.004459,2380
22,0.052202,31283
23,0.000461,271
24,0.018442,10826
25,0.025008,14089
26,0.001264,681
27,0.008146,4312
28,0.00328,1809
29,0.005614,3141
30,0.003792,2131
31,0.011721,6680
32,0.005237,2914
33,0.005963,3199
34,0.001879,1100
35,0.002484,1413
36,0.078022,46675
37,0.000383,223
38,0.00154,892
39,0.000771,449
40,0.004634,2588
41,0.002336,1307
42,0.014748,8054
43,0.00351,1906
44,0.009285,5005
45,0.033293,19474
46,0.005152,2929
47,0.002106,1122
48,0.022266,12547
49,0.000866,496
50,0.000674,397
51,0.005154,2850
52,0.001828,1054
53,0.000827,463
54,0.001452,814
55,0.010039,5416
56,0.14338,80790
57,0.0058,3354
58,0.103202,54722
59,0.006892,3578
60,0.0035,1887
61,0.044934,24239
62,0.000193,114
63,0.001081,605
64,0.054597,29722
65,0.136688,74917
66,0.004054,2263
67,0.032289,17926
68,0.008233,4546
69,0.002233,1203
70,0.082933,43505
71,0.02091,10688
72,0.04845,26766
73,0.00518,2809
74,0.015147,8149
75,0.102576,61794
76,0.004823,2751
77,0.010221,5729
78,0.006255,3405
79,0.007563,4143
80,0.018162,10038
81,0.008409,4369
82,0.01631,9823
83,0.00206,1143
84,0.000511,313
85,0.003686,1989
86,0.000535,292
87,0.005147,2980
88,0.001938,1083
89,0.00282,1557
90,0.003022,1656
91,0.023515,12574
92,0.008718,5197
93,0.014851,8140
94,0.006437,3576
95,0.01813,10490
96,0.000884,479
97,0.000422,253
98,0.001745,972
99,0.002807,1562
100,0.000488,283
101,0.02139,12597
102,0.012388,7265
103,0.001899,1076
104,0.000664,388
105,0.002507,1406
106,0.166777,94200
107,0.004293,2344
108,0.000812,438
109,0.001793,989
110,0.002649,1473
111,0.046053,26847
112,0.005684,3079
113,0.000956,557
114,0.000304,190
115,0.027387,14232
116,0.005152,2821
117,0.009723,5190
118,0.037084,21421
119,0.003262,1741
120,0.013443,7231
121,0.008741,4803
122,0.021213,11912
123,0.002017,1100
124,0.006503,3616
125,0.000803,465
126,0.00865,4992
127,0.00049,266
128,0.005909,3310
129,0.000757,415
130,0.001229,681
131,0.029155,15806
132,0.004853,2571
133,0.001845,991
134,0.019877,11224
135,0.033604,19217
136,0.000744,395
137,0.002396,1279
138,0.001447,802
139,0.002976,1637
140,0.009744,5676
141,0.030056,17206
142,0.00275,1467
143,0.002658,1495
144,0.004985,2730
145,0.002987,1663
146,0.055847,29215
147,0.00843,4807
148,0.001772,976
149,0.000723,412
150,0.041273,23876
151,0.005068,2570
152,0.022238,12348
153,0.02488,14622
154,0.005901,3318
155,0.001178,663
156,0.000946,535
157,0.001188,673
158,0.006397,3608
159,0.001913,1039
160,0.005962,3178
161,0.00279,1569
162,0.111914,65042
163,0.004834,2505
164,0.000433,244
165,0.010804,5793
166,0.05907,31765
167,0.000567,309
168,0.009152,4872
169,0.005352,2935
170,0.007374,3907
171,0.004719,2644
172,0.03275,17329
173,0.016025,9014
174,0.002683,1445
175,0.005474,3145
176,0.034907,20495
177,0.005547,3048
178,0.008054,4534
179,0.030915,17101
180,0.018248,9800
181,0.001555,854
182,0.002136,1136
183,0.005373,2933
184,0.003686,2167
185,0.000593,331
186,0.002795,1512
187,0.12516,69693
188,0.015273,8401
189,0.088629,46513
190,0.00154,869
191,0.008495,4638
192,0.002026,1128
193,0.042842,23492
194,0.001372,682
195,0.007867,4356
196,0.001849,1078
197,0.000307,202
198,0.002695,1534
199,0.004394,2319
200,0.002537,1358
