Puzzle,Time,Steps
0,0.038852,20246
1,0.190593,101044
2,0.093998,50948
3,0.007875,4315
4,0.342095,188946
5,0.021735,12116
6,0.066415,36815
7,0.020351,11003
8,0.175183,94154
9,0.218896,118517
10,0.05706,31534
11,0.042892,22559
12,0.002216,1167
13,0.026488,14230
14,0.000916,501
15,0.021335,11979
16,0.02054,11189
17,0.032455,17023
18,0.024666,12314
19,0.001797,1011
20,0.756817,396575
21,0.000844,466
22,0.344568,196020
23,0.090068,48264
24,0.106818,59395
25,0.158889,89796
26,0.032941,18032
27,0.024429,13447
28,0.002738,1465
29,0.045285,25052
30,0.055575,34586
31,0.110122,61225
32,0.016071,9098
33,0.045059,25566
34,0.025056,13426
35,0.101193,60788
36,0.005408,2974
37,0.636241,348346
38,0.984818,546121
39,0.015085,7980
40,0.517713,293041
41,0.039848,21673
42,0.013221,7373
43,0.062027,36853
44,0.049026,27355
45,0.234746,120348
46,0.009595,5021
47,0.003553,1972
48,0.003199,1694
49,0.953894,507122
50,0.003647,1969
51,0.316601,178845
52,0.038114,21620
53,0.174435,97798
54,0.029536,17379
55,0.037092,21704
56,0.04032,20036
57,0.002572,1394
58,0.019961,11221
59,0.016604,9496
60,0.091839,52359
61,0.170954,96431
62,0.502796,280973
63,0.049206,27066
64,0.015425,8305
65,0.079107,46537
66,0.024832,14063
67,0.008882,4845
68,0.019855,10974
69,0.030135,16551
70,0.188081,111886
71,0.01192,6803
72,0.021739,11217
73,0.067124,34679
74,0.017845,10036
75,0.074853,38829
76,0.04119,22855
77,0.07541,41179
78,0.118665,62731
79,0.047024,24519
80,0.003617,1939
81,0.102052,53236
82,0.030457,16916
83,0.000957,519
84,0.023418,12802
85,0.340989,179001
86,0.013844,7971
87,0.001197,665
88,0.000696,407
89,0.12707,70775
90,0.044064,24915
91,0.027808,15015
92,0.002767,1471
93,1.43757,829431
94,0.044106,23558
95,0.003913,2173
96,0.16015,86610
97,15.3655,8738363
98,0.014664,8285
99,0.027241,15830
100,0.019153,10684
101,0.037514,20400
102,5.44437,2892142
103,0.083885,45360
104,0.098368,50113
105,6.43542,3480335
106,0.001386,712
107,0.135188,79080
108,0.13031,75455
109,0.046486,27142
110,2.23483,1126565
111,0.019596,11207
112,0.087199,50051
113,0.0055,3035
114,0.017565,9949
115,0.044684,23210
116,0.008268,4500
117,0.078553,45017
118,0.014017,8376
119,0.018412,9980
120,0.005532,3092
121,0.168353,91524
122,0.078333,45975
123,0.001534,827
124,7.13772,4040519
125,0.003513,1821
126,0.184611,99209
127,0.003016,1639
128,6.93445,3500707
129,0.00782,4451
130,0.014939,8356
131,0.050719,27370
132,0.011102,6068
133,0.071556,41281
134,1.226,677377
135,0.120209,71659
136,0.11264,58097
137,0.000646,341
138,0.008046,4505
139,0.003659,1983
140,0.220163,121722
141,2.93237,1753458
142,0.014175,8043
143,0.056984,32645
144,0.021926,11751
145,0.029372,15753
146,0.019249,11208
147,0.117071,60936
148,0.154179,86820
149,0.001428,796
150,0.026405,14935
151,0.350124,183708
152,0.116357,65204
153,0.004928,2806
154,0.268313,159327
155,0.408515,216352
156,0.228282,132218
157,0.002096,1137
158,0.100656,56983
159,0.516093,292565
160,0.020545,11477
161,0.004364,2271
162,0.017112,9458
163,0.741518,410895
164,0.007553,4216
165,0.016833,9093
166,0.020476,11316
167,0.005213,2925
168,0.002768,1544
169,0.64909,371432
170,0.007728,4453
171,0.000342,193
172,0.007942,4274
173,0.256444,138065
174,0.01617,8365
175,0.009177,5074
176,0.001985,1170
177,0.006215,3326
178,0.003308,1855
179,0.012797,6673
180,0.170606,94060
181,0.221463,122680
182,0.007672,4217
183,0.098222,53110
184,0.004432,2490
185,1.00508,530841
186,0.102817,55654
187,0.020927,11246
188,0.148532,79382
189,0.692674,371036
190,0.010862,6119
191,0.021363,12598
192,0.046548,26452
193,0.078923,46700
194,0.831855,436626
195,0.009491,5242
196,0.105048,61348
197,0.092739,51324
198,0.000371,212
199,0.002584,1428
200,0.015745,8216
201,0.005384,2994
202,0.015493,8751
203,0.007491,3890
204,0.043829,24751
205,0.455673,256120
206,0.024586,13531
207,0.005099,2786
208,0.951231,522091
209,0.062106,35523
210,0.091303,52146
211,0.136453,80025
212,0.815651,480084
213,0.008819,4995
214,0.031827,18554
215,0.121582,70226
216,0.007623,4162
217,0.057931,30911
218,0.035104,19482
219,0.045923,26213
220,0.005736,3073
221,0.194037,107834
222,0.38841,225566
223,0.359896,204956
224,0.001661,910
225,0.141634,78400
226,0.002687,1448
227,0.33207,183633
228,0.303061,159168
229,0.024941,13937
230,0.080618,41830
231,1.1793,682270
232,0.012984,7307
233,0.601679,319351
234,0.005784,3091
235,1.11095,601550
236,0.104668,59035
237,0.010774,5910
238,3.35201,2102365
239,0.04339,25194
240,0.108707,58951
241,0.010316,6226
242,0.009541,5415
243,0.077238,43609
244,0.009456,5055
245,0.001073,589
246,0.117013,58962
247,0.042249,24174
248,0.001307,725
249,0.161989,85845
250,0.018102,9404
251,0.08751,48304
252,0.059232,32588
253,0.00046,259
254,0.002673,1437
255,0.007063,3810
256,0.159848,83526
257,0.035846,20330
258,0.045662,25094
259,0.006149,3231
260,0.006465,3464
261,0.146397,77823
262,0.004495,2468
263,0.011398,6481
264,0.282711,165380
265,0.003111,1684
266,0.013376,7650
267,0.074735,42133
268,0.014259,8187
269,0.128359,72272
270,0.552431,313618
271,0.076224,42847
272,0.133718,75080
273,0.050097,27072
274,0.009966,5482
275,0.009048,4952
276,0.004778,2558
277,0.048721,26827
278,0.19824,108175
279,0.135778,80085
280,0.048856,27432
281,0.007041,3965
282,0.093553,51114
283,0.008033,4232
284,0.234544,125880
285,0.153622,82044
286,0.06522,35622
287,0.01505,8137
288,0.004279,2407
289,0.002699,1534
290,0.004047,2240
291,0.021986,11873
292,0.596999,303129
293,0.017871,10043
294,0.00161,871
295,0.006274,3286
296,0.11141,65030
297,0.903635,496164
298,0.028753,16302
299,0.046715,23870
300,4.51029,2563018
301,0.027823,15315
302,0.001152,635
303,0.00902,4981
304,0.000662,362
305,0.10341,56212
306,0.0204,11102
307,0.003667,1944
308,0.016491,8789
309,6.72422,3648599
310,0.005754,3169
311,0.002092,1141
312,0.010843,6382
313,1.41746,863940
314,0.049108,27144
315,0.658629,350381
316,0.555592,298285
317,0.135707,73624
318,0.729126,422474
319,0.066711,37181
320,0.032893,18015
321,0.000841,449
322,0.008528,4867
323,0.005167,2847
324,0.001247,674
325,0.011976,6282
326,0.030135,15092
327,0.000484,260
328,0.013367,7226
329,0.09537,54129
330,0.016721,9421
331,0.099828,56633
332,0.009235,4964
333,0.008738,4372
334,0.032319,19007
335,1.75262,883882
336,0.255868,130511
337,0.007915,4536
338,0.107855,59545
339,0.093674,49607
340,0.674476,414342
341,0.20029,113356
342,0.436503,239413
343,0.133158,73751
344,0.016745,9293
345,0.181544,101020
346,0.944784,525968
347,0.017678,10124
348,0.093513,53306
