Puzzle,Time,Steps
0,0.001048,396
1,0.000163,93
2,0.007185,3590
3,0.002918,1691
4,0.001583,918
5,0.003141,1688
6,0.006928,3821
7,0.004325,2420
8,0.011666,6581
9,0.002033,1073
10,0.004312,2441
11,0.001624,973
12,0.000523,296
13,0.000834,480
14,0.005765,3190
15,0.001806,951
16,0.007528,4222
17,0.000249,145
18,0.000471,269
19,0.000598,352
20,0.005109,2730
21,0.000987,561
22,0.000411,251
23,0.001071,584
24,0.001151,658
25,0.000383,230
26,0.001472,846
27,0.000708,394
28,0.001501,824
29,0.004804,2664
30,0.001336,725
31,0.006015,3168
32,0.001047,559
33,0.010917,6557
34,0.001026,552
35,0.005976,3318
36,0.00221,1213
37,0.000282,184
38,0.002041,1143
39,0.00031,192
40,0.000437,258
41,0.002428,1342
42,0.001483,822
43,0.013424,7481
44,0.003002,1663
45,0.001133,637
46,0.000164,114
47,0.002632,1499
48,0.009753,5401
49,0.000529,299
50,0.000794,449
51,0.003054,1737
52,0.00404,2308
53,0.000632,375
54,0.000147,108
55,0.005503,3028
56,0.001488,833
57,0.000234,158
58,0.000438,259
59,0.000715,410
60,0.006748,3855
61,0.002403,1345
62,0.00085,451
63,0.001423,814
64,0.001339,739
65,0.001062,580
66,0.002141,1175
67,0.000956,544
68,0.00118,667
69,0.00093,553
70,0.000378,228
71,0.0015,865
72,0.003024,1681
73,0.000347,202
74,0.000337,202
75,0.000134,101
76,0.002825,1649
77,0.000396,227
78,0.00386,2207
79,0.000127,89
80,0.001965,1083
81,0.018733,11011
82,0.002274,1316
83,0.001756,1042
84,0.001123,629
85,0.000247,163
86,0.000874,484
87,0.001569,859
88,0.001647,897
89,0.00048,273
90,0.003515,1945
91,0.000236,136
92,0.000609,343
93,0.000131,101
94,0.000637,363
95,0.000516,300
96,0.04848,28910
97,0.011224,6316
98,0.005328,2915
99,0.000895,462
100,0.000175,123
101,0.000207,141
102,0.001517,840
103,0.000669,380
104,0.000317,204
105,0.003632,2109
106,0.000215,128
107,0.00055,320
108,0.001324,753
109,0.000327,211
110,0.000439,269
111,0.000806,445
112,0.004182,2206
113,0.000322,175
114,0.000265,173
115,0.0006,361
116,0.001594,906
117,0.004785,2708
118,0.000775,432
119,0.000431,267
120,0.001058,608
121,0.001196,683
122,0.000913,519
123,0.000805,443
124,0.000435,255
125,0.001137,651
126,0.003539,1920
127,0.013003,7428
128,0.000941,540
129,0.002197,1354
130,0.013512,7747
131,0.003827,2153
132,0.000175,106
133,0.012008,6523
134,0.001287,714
135,0.00052,312
136,0.000713,408
137,0.001718,961
138,0.005009,2678
139,0.001299,730
140,0.000756,426
141,0.003105,1704
142,0.002006,1082
143,0.002533,1378
144,0.0002,125
145,0.000724,438
146,0.000314,202
147,0.002955,1622
148,0.000924,500
149,0.000595,340
150,0.010185,5520
151,0.002646,1487
152,0.001273,670
153,0.002408,1372
154,0.001394,753
155,0.00148,813
156,0.000707,400
157,0.000912,504
158,0.000417,254
159,0.000447,266
160,0.000813,458
161,0.000837,474
162,0.012703,7088
163,0.005809,3210
164,0.000557,332
165,0.00826,4452
166,0.001222,703
167,0.001952,1025
168,0.005467,3152
169,0.000278,154
170,0.000739,424
171,0.001012,580
172,0.00122,672
173,0.004198,2289
174,0.000583,325
175,0.000691,402
176,0.001641,937
177,0.004176,2410
178,0.000796,442
179,0.001054,601
180,0.006192,3356
181,0.002072,1209
182,0.00112,640
183,0.001352,782
184,0.001546,875
185,0.004456,2588
186,0.001151,657
187,0.000209,137
188,0.000941,515
189,0.001984,1028
190,0.02796,16327
191,0.000376,225
192,0.00055,303
193,0.005251,3031
194,0.000433,242
195,0.00116,686
196,0.000181,126
197,0.000187,134
198,0.000699,409
199,0.00106,587
200,0.004149,2360
201,0.000295,172
202,0.008321,4878
203,0.002963,1623
204,0.003438,1850
205,0.001685,914
206,0.000195,136
207,0.00056,326
208,0.00164,927
209,0.000693,400
210,0.001256,719
211,0.005209,3102
212,0.014616,8377
213,0.002471,1326
214,0.027416,16042
215,0.00061,321
216,0.002473,1335
217,0.000459,255
218,0.001592,887
219,0.001526,876
220,0.000391,232
221,0.001443,806
222,0.002277,1301
223,0.000246,163
224,0.000183,127
225,0.001874,1022
226,0.001134,637
227,0.001408,793
228,0.001968,1118
229,0.00196,1154
230,0.000589,369
231,0.000909,484
232,0.00456,2531
233,0.000208,130
234,0.001836,995
235,0.002073,1175
236,0.000253,164
237,0.001118,650
238,0.002616,1463
239,0.006248,3257
240,0.001,544
241,0.001261,700
242,0.004305,2296
243,0.001806,958
244,0.002722,1479
245,0.001868,1038
246,0.000218,148
247,0.001044,573
248,0.001918,1059
249,0.001246,696
250,0.001596,912
251,0.001066,607
252,0.000313,205
253,0.00278,1523
254,0.001605,904
255,0.001418,816
256,0.001591,912
257,0.004024,2075
258,0.000292,167
259,0.000647,372
260,0.00619,3270
261,0.002079,1093
262,0.001209,691
263,0.003748,2172
264,0.000512,286
265,0.000737,434
266,0.002268,1244
267,0.005004,2630
268,0.000355,202
269,0.00132,750
270,0.001435,829
271,0.000462,275
272,0.014888,8316
273,0.002983,1629
274,0.00034,185
275,0.001136,643
276,0.002463,1399
277,0.001509,859
278,0.000602,360
279,0.011505,6541
280,0.000692,389
281,0.000308,195
282,0.000472,291
283,0.000828,488
284,0.000237,163
285,0.000604,365
286,0.00376,2028
287,0.00058,326
288,0.001366,782
289,0.001719,928
290,0.000511,295
291,0.006962,3933
292,0.011593,6434
293,0.001472,808
294,0.001506,858
295,0.001795,1003
296,0.000693,393
297,0.01168,6730
298,0.000817,438
299,0.002602,1444
