Puzzle,Time,Steps
0,0.296865,282045
1,0.040047,40385
2,0.978987,944881
3,0.136895,136995
4,0.465683,468715
5,1.63154,1798719
6,0.008996,14405
7,0.109487,174911
8,3.41233,5659403
9,0.005674,8965
10,0.33391,550215
11,1.40991,2674577
12,0.001506,2837
13,0.105767,181445
14,0.054342,96099
15,0.061931,118981
16,0.028611,50063
17,0.131448,237547
18,0.184557,325333
19,0.007034,12941
20,0.310788,535479
21,0.002478,3981
23,0.014819,26831
24,16.716,31372457
25,0.103922,181311
26,6.61305,12014379
27,0.075528,132425
28,0.0435,71247
29,5.9417,10631023
30,3.20234,5145971
31,1.96271,3466097
32,1.31274,2553549
33,1.95887,3331187
34,0.338358,602691
35,5.21169,8416033
36,0.87765,1337249
37,0.327212,512173
38,0.834068,1492791
39,0.003426,6185
40,0.157041,287925
41,0.103064,184123
42,21.4782,31777945
43,0.119136,174627
44,0.04532,70855
45,0.151986,250669
46,6.96039,10682679
47,0.239303,453653
48,17.5575,29984567
49,4.35437,8083659
50,35.0072,62535425
51,17.2521,30326215
52,0.009662,15651
53,0.039264,62167
54,0.001219,1211
55,0.032268,44723
56,0.226396,364175
57,0.025674,41935
58,0.594639,994217
59,0.000616,1033
60,0.002893,5661
61,8.96064,15783871
62,0.174968,300205
63,0.517313,890645
64,2.19767,3655469
65,0.554494,928657
66,0.044972,74603
67,0.011576,20011
68,0.523862,817849
69,0.03051,45235
70,0.024145,42705
71,0.048096,79849
72,0.041565,73367
73,0.231745,370577
74,0.376743,539011
75,0.192777,311593
76,1.42754,2486969
77,0.004167,7251
78,0.974208,1732275
79,2.93503,5132527
80,0.362291,597527
81,0.083447,125771
82,0.321424,495773
83,19.2653,34029673
84,0.348697,644263
85,0.107238,195015
86,0.102095,192355
87,0.011252,20643
89,0.436895,785979
90,0.428626,720505
91,0.005026,6761
92,0.893812,1533857
93,0.008451,14727
94,0.009525,15381
95,0.008541,15025
96,0.021444,38553
97,9.73645,16894013
98,31.5689,59759935
99,0.131771,197555
100,0.031602,49207
101,0.171409,197773
102,0.162634,198421
103,0.117793,203691
104,2.51743,3578863
105,0.001852,3301
106,0.002648,4301
107,1.5838,2581233
108,0.655293,1212583
109,0.402154,733831
110,3.21951,6096229
111,0.039939,69443
112,0.161425,262479
113,0.0153,26415
114,3.03166,5629617
115,0.068061,117509
117,1.54194,2635113
118,0.013566,21971
119,0.017683,33375
120,0.021391,36795
121,0.02977,49521
122,0.018004,30021
123,0.285709,521793
124,1.01977,1920895
125,0.000859,1051
126,0.001483,2055
127,0.002597,4359
128,0.0802,144033
129,0.003735,5589
130,0.168343,280921
131,0.005438,10053
132,5.76412,11081575
133,1.45776,2491273
134,26.7578,44060055
135,0.259914,450509
136,0.350151,618137
137,0.273278,448899
138,0.019091,33687
139,0.015842,27445
140,0.008225,11851
141,0.108403,200043
142,0.909565,1560929
143,0.044282,74291
144,0.001399,2431
145,0.367225,628435
146,0.658903,1187239
147,1.18682,2138429
148,14.4766,26566199
149,1.44972,2415033
150,0.23763,418129
151,5.36889,9126991
152,0.228722,424117
153,0.001801,2427
154,0.351618,644293
155,1.13087,2038935
156,0.193571,309675
157,2.92574,5067673
158,0.229873,415265
159,0.001028,2081
160,0.011979,20949
161,0.002934,5021
162,0.24129,422391
163,0.000215,351
164,0.009711,17745
165,0.011099,19089
166,0.725218,1372061
167,0.064904,124189
168,0.533085,1019203
169,0.86211,1582047
171,0.027723,50669
172,0.005081,8481
173,0.070154,136375
174,0.038247,78941
175,0.022506,41599
176,0.07187,148283
177,4.07573,7635195
179,0.024053,39759
180,0.062349,106183
181,0.487566,823763
182,0.021231,37591
183,0.056012,109857
184,0.015006,25807
185,0.118592,212531
186,1.55118,2674301
187,20.7595,34317029
188,21.8859,36209585
189,0.010443,17609
190,0.001138,1907
193,0.06927,121121
195,0.034665,58345
196,0.096928,197083
197,0.017972,32597
198,1.3121,2219233
199,25.7948,44874535
200,6.96416,11814877
201,0.005295,8937
202,34.5262,66721493
203,0.010616,17705
204,1.59682,2755595
205,2.48666,4233223
206,0.004713,6711
207,0.101744,167057
208,0.291982,459965
209,0.043915,79069
210,0.02341,40057
211,10.6942,19095353
212,0.020905,40023
213,0.060711,110401
214,1.57793,2953109
215,0.016146,29535
216,0.000383,645
217,1.27615,2444793
218,0.469667,931941
219,1.68584,3067797
220,0.058974,107437
221,0.020297,34779
222,19.9168,36621273
223,7.92584,14242259
224,0.227528,390867
225,0.004256,7315
226,0.250952,385629
227,0.569669,935023
228,0.437037,666311
229,0.039167,63551
