Puzzle,Time,Steps
0,3.88829,6925843
1,0.014369,24917
2,0.112624,208711
3,0.000161,235
4,0.008537,15567
5,0.262677,515371
6,0.007597,14289
7,0.121457,216241
8,0.009029,18389
9,0.059426,120019
10,0.054064,93905
11,3.92997,7305603
12,1.79478,3355529
13,0.254997,476343
14,0.046047,85999
15,0.17944,355651
16,0.035719,67753
17,0.049907,99851
18,40.8476,74725187
19,0.008697,16383
20,0.053021,104383
21,0.006226,11903
22,1.55039,2860221
23,0.011644,23221
24,0.613434,1167225
25,0.013096,24827
26,0.5968,1138261
27,0.123262,221055
28,0.02635,49393
29,0.323422,582355
30,0.128305,223023
31,0.008734,16863
32,0.604642,1077911
33,0.004237,8629
34,0.038327,77839
35,0.001124,2151
36,0.446951,862077
37,0.028716,54243
38,0.622915,1171095
39,0.019206,36471
40,4.14967,7565863
41,1.01476,1905189
42,2.72725,5215753
43,0.068459,129233
44,0.007461,14367
45,0.688484,1268451
46,0.007901,15615
47,0.00312,5795
48,0.22833,427949
49,0.01439,25765
50,3.42864,6312187
52,0.011895,19345
53,0.010033,17269
54,0.086656,162775
55,0.009328,18023
56,0.003315,6019
57,0.020519,38941
58,0.000634,1119
59,0.004225,8309
60,0.213612,391647
61,0.007719,14709
62,0.001845,3597
63,0.002491,4375
64,0.013941,24593
65,0.994814,1887847
66,0.001442,2561
67,0.000906,1671
68,0.00182,3553
69,0.006464,12323
70,0.61057,1177829
71,0.007315,14759
72,0.001655,2663
73,0.006292,11823
74,0.029348,60375
75,0.114006,221567
76,0.228529,421673
77,0.799202,1495197
78,0.183057,351161
79,0.001954,3591
80,0.005065,10361
81,0.000605,1115
82,0.000343,573
83,3.01957,5627521
84,0.112929,209663
85,0.001942,3937
86,0.013128,23849
87,3.24543,5935291
88,5.4425,10988705
89,0.004759,8701
90,0.004714,8387
91,0.139792,257169
92,0.002481,4609
93,0.096267,181181
94,0.059548,114397
95,0.123126,241607
96,2.40525,4608171
97,0.375054,679513
98,0.056598,107471
99,0.055627,114095
100,0.104832,200453
101,0.015044,27663
102,0.054749,93815
103,5.53254,10266131
104,0.002979,5549
105,5.403,9817313
106,0.309508,581121
107,0.078328,144543
108,0.00933,16629
109,0.016233,34049
110,0.009996,18587
111,12.6218,22945523
112,0.471289,833953
113,0.005592,11143
114,0.093468,177735
115,0.000279,483
116,0.001402,2677
117,3.98216,7157705
118,0.022045,41205
119,0.002718,4939
120,0.020944,39437
121,0.014383,27771
122,0.477992,954255
123,1.85978,3203939
124,0.040278,82207
125,0.046015,87175
126,2.70387,4569327
127,0.003466,5351
128,0.218387,397209
129,0.000829,1603
130,0.036893,70045
131,0.097318,172853
132,0.144569,286445
133,0.011594,21889
134,0.001026,1901
135,0.004855,9601
136,0.288512,572381
137,2.68488,4749175
138,0.055515,94401
139,1.50667,2674247
140,0.667441,1255073
141,0.005195,9431
142,0.011898,22859
143,0.003395,6573
144,0.020026,39055
145,0.067876,122651
146,0.040743,77329
147,0.019854,39929
148,0.012232,24253
149,0.017158,34893
150,0.989213,1910245
151,0.003676,6887
152,0.012328,23943
153,0.02766,53847
154,0.059818,117469
155,0.008642,16373
156,0.019233,34365
157,0.014238,26621
158,0.092618,166983
159,0.011676,19701
160,0.00059,1129
161,0.019319,36239
162,0.010896,20583
163,0.013481,26319
164,0.121023,227383
165,0.081035,157533
166,0.183455,359785
167,0.182595,349173
168,0.001986,3369
169,1.41715,2663397
170,0.001613,3139
171,0.267335,548551
172,1.2058,2181891
173,0.117454,218029
174,0.02959,63315
175,0.00651,13033
176,0.953462,1864515
177,0.127256,243559
178,0.148481,287777
179,0.006119,12141
180,9.37387,18012281
181,0.23323,433711
182,0.006421,12583
183,1.59062,3138213
184,0.003818,7335
185,0.012481,22757
186,0.003899,7023
187,0.874743,1623239
188,0.021046,39333
189,0.000482,875
190,1.18811,2182067
191,0.186671,318909
192,0.141425,249969
193,0.127641,230945
194,0.014487,26429
195,0.177221,314041
196,0.028963,51739
197,0.078872,141743
198,0.00043,803
199,0.051859,90891
200,0.004451,8455
201,0.001288,2185
202,1.47047,2586023
203,0.004153,8589
204,0.669997,1274373
205,0.729219,1358275
206,0.006284,11791
207,0.432089,790533
208,0.018278,34477
209,0.002869,4827
210,0.000781,1451
211,0.063935,123199
212,43.1446,79754821
213,0.0023,3935
214,0.00529,9809
215,0.022742,39479
216,0.000399,665
217,0.016275,29439
218,0.003678,6841
219,0.151667,276479
220,1.72814,3427341
221,1.10264,2093445
222,0.066199,120975
223,0.000537,789
224,0.165949,307941
225,0.036108,71487
226,0.003696,6825
227,0.056404,101403
228,22.3572,41798627
229,0.037082,52793
230,4.59701,8631835
231,0.002264,3377
232,1.29474,2599733
233,0.022986,43633
234,0.005066,9499
235,0.310461,578985
236,0.038401,68363
237,0.691193,1280991
238,0.009771,19059
239,0.640873,1219599
240,0.151765,291781
241,0.001175,2309
242,0.158873,292805
243,0.007402,13823
244,0.196611,364439
245,0.052016,94283
246,0.00331,6331
247,0.042856,84487
248,0.07798,144999
249,0.030106,53853
250,0.023037,46429
251,2.50925,4569657
252,0.529961,966165
253,0.034567,62693
254,0.086393,164001
255,1.16752,2178139
256,0.003659,7145
257,0.016681,32835
258,0.286264,558033
259,0.003621,7125
260,0.003719,7105
261,0.002481,4605
262,0.320321,602609
263,81.0594,147514173
264,4.02865,8106467
265,0.962503,1768593
266,0.014018,27929
267,0.042464,84133
268,0.753784,1393765
269,0.001564,2921
270,0.621486,1152735
271,2.68988,4721395
272,0.21431,372425
273,0.055997,95653
274,0.269596,495117
275,0.086977,146839
276,1.85444,3527539
277,0.854105,1557629
278,0.075798,139699
279,0.002589,4695
280,0.289332,513823
281,0.120713,222467
282,9.06071,16720291
283,0.000286,507
284,1.07515,2161125
285,16.1728,28762813
286,0.014871,26539
287,0.87089,1614331
288,0.008636,15317
289,0.168537,342619
290,43.071,78882909
291,0.701057,1292055
292,1.27173,2407119
293,0.229017,458953
294,0.09784,174665
295,0.327161,592983
296,0.067876,123773
297,0.009743,19097
298,0.049911,86447
299,0.23143,430165
300,0.074357,138517
301,0.216978,417951
302,0.024409,45411
303,0.268834,493543
304,0.006043,12333
305,0.362157,658843
306,0.037986,67645
307,0.001278,2729
308,0.014579,29023
309,2.94682,5481581
310,0.007008,13239
311,0.067467,116677
312,0.000469,865
313,4.3974,8124153
314,0.007563,14903
315,14.9037,28208473
316,0.033548,69363
317,66.6786,122881655
318,0.227048,432345
319,0.003807,6349
320,0.000632,1155
321,0.037991,74047
322,0.167335,299873
323,0.037571,69363
324,0.69495,1258803
325,0.001679,3031
326,0.003464,6517
327,0.782549,1507155
328,0.016112,30421
329,0.033626,63941
330,0.014857,29751
331,0.0311,61159
332,10.1352,18284207
333,0.004589,8023
334,0.175175,330995
335,0.00511,9999
336,0.007907,15201
337,0.008012,14563
338,0.458097,872485
339,0.015083,25879
340,0.488814,852639
341,0.113519,192713
342,0.158844,292807
343,0.013635,23499
344,0.08665,152659
345,0.011842,21291
346,0.052876,106535
347,0.004635,9169
348,0.087228,154255
349,0.001964,3741
350,0.057562,104279
351,0.007313,13161
352,1.53187,2847369
353,0.411841,790423
354,1.34679,2621765
355,0.008355,15987
356,0.238022,430115
357,0.393982,744201
358,0.023782,42085
359,0.431873,762735
360,0.063431,115325
361,0.014577,26335
362,0.128711,240593
363,0.01269,21583
364,0.010784,20127
365,0.149324,290691
366,0.002422,4661
368,1.96145,3498359
369,0.031582,51895
370,0.006179,11915
371,0.01517,29935
372,1.83241,3513345
373,0.00705,14949
374,0.025942,50917
375,0.831658,1458609
376,2.5626,4598053
377,0.705706,1311797
378,0.224006,423023
379,0.324339,594951
380,0.001537,3063
381,0.120422,220051
382,1.80806,3392465
383,2.91108,5244223
384,0.464375,911837
385,0.018073,31413
386,0.002699,5293
387,28.5537,54531937
388,0.00888,16385
389,0.000312,577
390,0.143615,266335
391,0.003262,6047
392,0.261402,524361
393,0.194938,350869
394,0.125059,242607
395,0.027945,50935
396,0.089731,167165
397,0.740568,1357515
398,0.801783,1438653
399,0.235758,457029
400,1.99694,3611749
401,0.356705,691287
402,14.0432,24566417
403,1.25848,2359949
404,9.29823,17214719
405,0.022633,43263
406,0.578549,1164541
407,0.005231,9971
408,2.24144,3980099
409,0.011573,19715
410,0.0007,1277
411,0.000519,1005
412,0.030208,45977
413,0.014398,20539
414,0.010588,14719
415,0.110982,194077
416,0.028796,50653
417,0.005236,9841
418,0.011137,20069
419,25.3269,49231135
420,0.079436,156551
421,0.086969,158139
422,0.062398,114193
423,0.005085,9683
424,0.006571,12499
425,1.76309,3370395
426,0.00116,2341
427,0.281559,523205
428,5.05341,9959761
429,0.051901,91851
430,0.076438,149943
431,0.147327,268329
433,0.000602,917
434,0.005527,10791
435,0.013202,23711
436,0.013936,23979
437,0.001235,1377
438,0.095249,157325
439,1.65945,3146583
440,0.002689,5221
441,0.011963,22725
442,0.048559,90807
443,0.017033,32111
444,0.000713,1361
445,0.753209,1389021
446,0.061986,118787
447,0.00068,1295
448,0.056742,107655
449,0.00655,13459
450,0.306978,562971
451,0.098096,196531
452,0.001858,3229
453,0.002085,3893
454,0.010526,20089
455,0.001388,2697
456,0.002121,4023
457,0.007066,13915
458,0.00062,1147
459,0.000642,1161
460,0.068591,126893
461,0.108089,211975
462,0.000539,1055
463,0.003244,5917
464,0.010467,20319
465,1.54725,2871583
466,0.003591,6509
467,6.01602,11687507
468,32.9003,61273909
469,0.031836,58879
470,0.07051,143181
471,0.771114,1516945
472,0.011039,20119
473,0.581786,1133457
474,0.010239,18647
475,0.000725,1243
476,0.001133,2221
477,0.03025,57413
478,0.114011,212931
479,0.416948,810503
480,0.001267,2525
481,0.00073,1391
482,5.62052,10834215
483,17.7705,33808555
484,0.655004,1182105
485,0.44075,830227
486,0.136663,250219
487,7.789,15120975
488,0.027677,51949
489,0.00373,7583
490,0.000994,1997
491,0.272123,535579
492,0.020934,38503
493,7.94555,15440109
494,0.475911,845639
495,4.57176,8619113
496,0.283966,532779
497,0.042652,86833
498,3.64878,6816587
499,0.03246,59015
500,0.003165,2607
501,0.003673,2829
502,0.020996,25487
503,0.013131,23363
504,0.058,109483
505,0.027239,47263
506,0.041727,74383
507,0.275329,463807
508,0.219416,413447
509,0.003117,6267
510,0.012853,22737
511,0.046888,87683
512,0.00893,18139
513,0.006628,13047
514,7.18229,14028409
515,0.011938,21579
516,0.02259,43591
517,0.00353,6893
518,0.126329,239369
519,9.95696,19081351
520,0.408177,726233
521,0.345775,665045
522,0.053684,102527
523,3.13414,5701925
524,0.14507,283009
525,0.433021,885789
526,0.118881,220233
527,0.192539,370945
528,0.148334,272039
529,0.401346,755725
530,0.003255,6251
531,0.011407,22825
532,0.039561,75453
533,0.04258,77587
534,0.094591,176339
535,0.148664,286085
536,0.011876,21397
537,0.08794,171901
538,1.86379,3448045
539,0.002937,5917
540,0.108301,202079
541,0.485456,864337
542,0.183503,339371
543,9.4196,17227557
544,0.014671,27693
545,1.68981,3181933
546,0.25527,502863
547,0.251481,465659
548,0.005001,9701
549,0.097395,207903
550,0.00514,10183
551,0.06533,115207
552,0.024214,45367
553,0.983897,1901645
554,0.151444,278339
555,0.005233,9285
556,0.030948,64625
557,1.38635,2594659
558,0.000132,205
559,112.844,194696181
560,0.036605,57723
561,0.018178,29845
562,0.00141,2475
563,0.007989,13973
564,20.3335,37584321
565,0.084394,149389
566,0.261807,450405
567,0.648715,1118209
568,0.610738,1064069
569,0.123751,222081
570,0.14198,254797
571,0.213332,403009
572,0.084556,151497
573,1.49223,2917469
574,8.34271,14051005
575,0.482548,886539
576,0.021444,39945
577,0.007699,16625
578,0.316823,605193
579,0.013624,24373
580,23.6251,42516335
581,0.250766,460117
582,0.153564,288359
583,0.94062,1697797
584,0.059805,107391
585,0.009199,15549
586,0.360269,620923
587,0.038062,76235
588,0.347084,626625
589,0.001858,3539
590,0.001417,2645
591,26.2297,47377241
592,6.48411,12035557
593,1.18942,2140869
594,0.016398,29865
595,0.168218,311749
596,0.012315,21801
597,0.001574,2697
598,0.006768,11973
599,0.009927,18857
600,1.14485,2506655
601,0.00822,13487
602,0.148765,256381
603,0.013015,23947
604,1.9004,3499179
605,0.028045,51841
606,0.003229,5457
607,0.166322,302127
608,2.23771,3951379
609,0.007478,13639
610,0.236454,442765
611,4.30297,8323285
612,0.148852,276461
613,0.009614,18341
614,2.29079,4342289
615,0.169417,320293
616,0.005474,10309
617,0.371392,697113
618,1.34833,2477205
619,0.836287,1513931
620,0.001628,2585
621,1.29961,2365837
622,0.000516,923
623,0.146448,267001
624,0.000308,549
625,0.005143,9403
626,0.310451,593007
627,54.376,96530475
628,0.001169,2217
629,19.2367,33565883
630,0.002459,4575
631,0.352078,633685
632,2.06371,3764633
633,0.014863,27885
634,0.099101,196437
635,0.001035,1961
636,0.008491,15495
637,0.00105,1931
638,0.141372,270225
639,1.14282,2042783
640,0.000194,313
641,0.060891,113499
642,0.000679,1043
643,0.032604,60749
644,0.048894,92727
645,0.00531,10187
646,7.48755,13538989
647,0.051323,97467
648,19.6757,34985579
649,0.301413,573543
650,0.009136,18071
651,0.017217,28293
652,0.057202,101857
653,0.012539,23663
654,0.242854,430617
655,6.67955,12268845
656,0.005921,11193
657,0.016937,32569
658,0.093456,180633
659,0.001914,3309
660,0.069058,122005
661,0.05385,99751
662,0.167869,314021
663,0.233477,430033
664,0.088078,157499
665,0.024513,48575
666,0.547953,1010649
667,0.076386,139289
668,0.004541,7917
669,0.27908,527231
670,0.110392,198445
671,0.020851,39675
672,0.009508,17187
673,0.021153,37295
674,0.112864,221595
675,0.019799,39671
676,0.008929,16357
677,0.069864,125353
678,0.191809,343745
679,0.124948,232025
680,0.171288,320211
681,0.062397,110065
682,0.042771,90385
683,0.000485,861
684,0.054544,98159
685,6.57099,11673977
686,0.030891,56609
687,0.116878,230915
688,0.546248,1008281
689,0.084542,150405
690,0.000592,1095
691,2.48341,4613743
692,0.034771,64203
693,17.741,32149069
694,0.009736,17559
695,0.020592,34801
696,0.006953,12155
697,0.000239,423
698,0.013882,26349
699,0.28867,543181
700,0.190522,337727
701,0.269236,443045
702,0.036022,64565
703,0.006114,10729
704,53.9398,99016307
705,0.007838,14153
706,4.45813,7872519
707,0.010378,19383
708,1.03533,1759905
709,0.32608,581395
710,0.005224,10185
711,0.039345,73857
712,0.269287,480169
713,0.011312,19757
714,2.21562,4096033
715,0.009512,16173
716,0.009239,16773
717,1.54345,2827021
718,0.026631,47129
719,0.385463,688701
720,0.374787,680109
721,0.03821,70079
722,0.447051,861843
723,0.009838,17861
724,0.110073,201599
725,0.002834,5295
726,0.023871,44241
727,0.482992,898871
728,0.00152,2821
729,0.118822,227649
730,0.018092,36385
731,0.18575,325263
732,2.36295,4259509
733,0.138749,258245
734,0.020338,38277
735,0.002176,3979
736,0.01371,25521
737,1.00474,1873145
738,0.107013,195091
739,0.152829,282229
740,0.015643,27703
741,0.000355,649
742,0.007029,13057
743,2.55386,4647231
744,4.62438,8279683
745,1.46259,2560975
746,0.134479,252011
747,8.88232,15666733
748,0.036097,67943
749,0.455816,793929
750,0.330032,608479
751,0.067826,118343
752,0.006275,12373
753,0.009557,18651
754,0.005573,9593
755,22.9449,41283795
756,0.010227,21015
757,0.006477,13027
758,0.186532,352789
759,0.950684,1753013
760,0.043919,81551
761,0.007163,13345
762,0.023156,43297
763,0.02285,39783
764,0.003,5581
765,11.5958,20791515
766,0.05903,106725
767,0.013267,26195
768,0.002107,3869
769,0.050287,89289
770,0.198277,379611
771,0.019457,37111
772,0.004653,7689
773,0.016174,28991
774,0.00125,2117
775,0.018412,37317
776,0.000944,1737
777,0.00553,10331
778,0.012846,23257
779,0.037132,67977
780,0.001531,2917
781,0.08073,147787
782,0.213496,405639
783,0.06411,112599
784,0.013302,23613
785,0.176143,319931
786,0.704382,1283497
787,1.77391,3153867
788,0.01897,38613
789,0.02598,50817
790,0.103649,192091
791,1.72391,3061103
792,0.041273,75851
793,0.000809,1085
794,0.631821,1279239
795,0.013751,25475
796,0.053941,99475
797,0.005252,9421
798,11.8834,21088025
799,0.509514,908175
800,0.079958,150787
801,0.6988,1283349
802,0.040395,79555
803,0.981006,1862909
804,0.002816,4341
805,0.00271,5181
806,24.3009,47246293
807,0.047416,81491
808,0.001896,3541
809,0.016443,31703
810,0.000319,435
811,0.003848,7465
812,3.8569,6974349
813,0.162978,303335
814,0.002516,4217
815,0.603303,1081191
816,2.3742,4425173
817,0.043563,79915
818,0.190808,349385
819,0.003668,7197
820,0.033924,63509
821,0.110084,218475
822,0.105647,189435
823,0.000441,685
824,0.002237,4179
825,0.000688,1413
826,0.003949,7007
827,1.09318,2063685
828,0.925437,1601303
829,0.025211,45679
830,0.021209,38015
831,0.015526,26981
832,0.547977,1009965
833,0.016894,28465
834,4.03287,7723317
835,0.280377,506911
836,0.003074,5829
837,0.000523,959
838,0.001263,2409
839,0.00929,17915
840,0.053268,97853
841,0.401673,723683
842,5.07195,9264007
843,1.70256,3196243
844,0.130886,227741
845,1.68668,3100845
846,0.074145,143969
847,0.408027,734459
848,0.119313,217443
849,0.070186,131387
850,0.055042,99963
851,0.010903,21399
852,0.044759,86421
853,0.01939,36231
854,0.131606,242243
856,0.105824,207375
857,0.003868,7385
858,0.006484,12529
859,0.065079,119255
860,0.07691,127079
861,0.000797,1415
862,0.01397,28037
863,1.37448,2464249
864,0.001319,2505
865,0.002089,3439
866,0.026839,47147
867,0.00041,625
868,0.407727,743649
869,0.007047,13645
870,0.231462,451287
871,0.232134,448635
872,0.098736,181203
873,0.002692,4755
874,0.014709,27357
875,0.000309,557
876,0.033026,59925
877,0.094126,168633
878,0.014404,27199
879,0.434076,765387
880,3.69606,6471219
881,0.042226,76809
882,0.098676,179745
883,1.09025,1987159
884,2.2876,4194675
885,0.142701,259557
886,0.010119,18651
887,0.017118,33915
888,0.882327,1622449
889,0.021762,40719
890,0.025507,43647
891,0.019978,37055
892,0.085489,157939
893,0.007373,14229
894,0.083772,156311
895,5.90247,10953611
896,0.003424,5877
897,0.19825,358621
898,5.75372,10219907
899,0.365768,632105
900,0.009685,15987
901,1.53369,2768475
902,0.136576,240645
903,0.010635,19981
904,0.021604,36499
905,0.079512,138587
906,0.022033,42175
907,14.934,26647401
908,0.011223,21443
909,0.000164,275
910,1.15596,2143237
911,0.035526,70751
912,11.645,21998055
913,1.29001,2378099
914,0.062905,113645
915,0.051909,95913
916,1.74483,2867015
917,0.00696,12107
918,1.42072,2546265
920,0.043173,73337
921,0.022226,40499
922,0.043229,82373
923,0.067597,126913
924,0.499051,911737
925,0.002532,4701
926,1.00503,1922353
927,0.066171,124519
928,0.611086,1163711
929,1.30797,2470889
930,0.064925,115919
931,0.035839,65795
932,0.601782,1089813
933,0.024225,45833
934,0.006084,11959
935,0.004578,8101
936,0.003689,7875
937,0.125478,230819
938,0.224342,428593
939,24.6329,46218603
940,0.892921,1700771
941,0.021599,41099
942,22.6109,40690011
943,0.051901,97825
944,0.059099,113881
945,0.009121,17519
946,0.005873,11143
947,0.024523,44345
948,0.000583,1071
949,0.060627,117967
950,0.029774,55159
951,1.82206,3340467
952,0.011448,22487
953,0.294543,534895
954,2.43211,4631355
955,0.01857,29991
956,0.003632,7335
957,0.019897,40051
958,0.001861,3377
959,0.000891,1779
960,66.3319,123981765
961,0.002796,5347
962,0.007699,15283
963,0.016818,29139
964,0.033016,64231
965,0.189104,349545
966,0.168495,305537
967,0.036027,66335
