Puzzle,Time,Steps
0,0.084344,152203
1,0.19014,329979
2,0.002789,4925
3,4.57266,7790621
4,21.3993,38416117
5,3.84699,7033431
6,0.048006,80933
7,0.106346,178095
8,0.030619,53369
9,0.476922,739475
10,0.077539,108423
11,10.3257,18213137
12,30.3743,50301973
13,0.054966,101653
14,0.063094,117501
15,30.9216,56783221
16,0.003141,5167
17,0.294542,514221
18,0.000463,745
19,0.028459,49187
20,40.3505,66694827
21,9.05026,15803899
22,0.972001,1912373
23,7.43233,13044933
24,1.6872,3285147
25,0.141517,258925
26,14.2659,27069131
27,0.330091,673377
28,0.020835,41337
29,1.30768,2417853
31,1.77702,2979349
32,0.066511,118619
33,5.5868,10532665
34,6.03477,10582189
35,0.004448,5631
36,32.8921,57703427
38,0.081454,153509
39,0.01186,11881
40,0.069949,139567
41,0.212103,387441
43,0.03729,69791
44,0.003521,5301
45,0.057874,108885
47,0.139512,168945
48,10.8199,18902511
49,0.001427,2327
50,0.20131,393835
52,0.18267,318787
53,0.118413,223097
54,1.12702,2177627
55,13.3417,25401757
56,0.782813,1396419
57,1.32893,2424901
59,44.4705,77177837
60,0.018594,33733
61,0.168222,307457
62,0.620778,1173235
63,6.2261,11351547
64,0.243032,452465
65,0.063737,117137
66,0.217981,400481
67,1.15639,2219077
68,3.01564,5112671
69,1.33542,2257975
70,4.61521,8104775
71,0.012041,21255
72,20.1895,39354147
73,0.013424,22267
74,0.040339,71235
75,3.12415,6184631
76,0.077313,141119
77,0.024317,46481
78,0.243519,466053
79,0.003867,7111
80,0.034798,64505
81,2.04907,3976969
82,36.188,66538307
83,0.169978,313005
84,0.029068,55477
85,0.001722,3749
86,0.075639,145589
87,0.00294,5629
88,5.10202,9855043
89,0.058021,116851
90,4.17115,7405147
91,3.13366,5924439
92,0.103372,191273
93,2.25644,3957675
94,26.649,50000033
95,2.71831,4279023
96,3.76599,6094789
97,0.033551,54489
98,0.000864,1575
99,0.030761,52657
100,0.145084,234671
101,0.005155,9469
102,2.34352,3947469
103,0.161007,281179
104,31.9051,59073843
105,1.77709,3268511
106,1.88244,3414979
107,0.008788,16321
108,0.016476,31339
109,0.121461,221613
111,1.38504,2451267
112,0.798532,1351777
113,0.173498,251121
114,0.02012,22279
115,0.00656,6627
116,1.45149,2002109
117,0.102324,147841
118,0.308996,546461
119,0.627151,1120673
120,6.1843,10182517
121,16.6385,27044823
122,0.014617,23541
123,0.041178,67115
124,0.237343,431599
125,0.009194,16677
126,14.0639,24977063
127,0.132954,231271
128,0.004921,9137
129,0.012661,22757
130,0.011752,20783
131,0.154075,283725
132,0.027128,51913
133,0.243889,448293
134,0.724845,1317161
135,5.69121,9901799
136,0.219308,404781
137,0.635023,1049191
138,0.856718,1558831
139,0.174513,331341
140,30.622,49891163
141,0.060065,108697
142,25.173,43272335
143,17.9132,30842033
144,0.155976,275027
146,0.097696,141813
147,0.724466,1248871
148,3.46271,6130533
149,0.450893,734595
150,0.000763,1349
151,0.924064,1639249
152,0.019958,36149
153,12.6454,26514463
154,0.104371,199431
155,0.595917,1132377
156,0.334289,606525
157,0.002384,4787
158,0.209784,390087
159,0.316057,563099
160,0.09564,172751
161,0.01573,28811
162,2.13374,3886893
163,2.75753,5274117
164,0.762751,1376083
165,0.068394,136899
166,0.020638,38435
167,0.307818,579815
168,0.086883,164821
169,0.18722,341597
170,8.07626,14976289
171,1.18,2221009
172,0.100641,172409
174,7.92837,12539009
175,1.01494,1880651
176,3.81734,6524123
177,1.54114,2834997
178,0.141359,243279
179,0.024978,45481
180,2.36899,4257493
181,1.04562,1670269
182,0.016289,21579
183,0.578678,974951
184,1.37308,2018237
185,0.016273,25965
186,0.009433,14655
187,0.021819,38131
188,0.00194,3075
189,0.775485,1219159
191,21.8648,38560177
192,46.4739,83035433
193,3.16459,5551915
194,0.802136,1465375
195,0.725848,1269313
196,0.004118,7509
197,3.59532,6415989
198,0.25849,500917
199,2.64089,4693685
200,0.761041,1263103
