Puzzle,Time,Steps
0,0.00048,253
1,0.000552,631
2,0.004263,4995
3,0.00029,397
4,0.000378,535
5,0.008443,12989
6,0.000864,1303
7,0.0007,733
8,0.002355,3683
9,0.001177,2071
10,0.019271,33639
11,0.000973,1623
12,0.000769,1447
13,0.005116,9303
14,0.000285,525
15,0.004339,9111
16,0.028744,53133
17,0.001118,2081
18,0.000268,485
19,0.000229,411
20,0.000526,1011
21,0.00123,2217
22,0.005028,9603
23,0.000157,275
24,0.000441,727
25,0.015925,25551
26,0.001253,2589
27,0.000477,875
28,0.000635,1237
29,0.000235,443
30,0.000642,1251
31,0.00156,2781
32,0.000303,549
33,0.001277,2271
34,0.000219,411
35,0.000287,567
36,0.00307,5615
37,0.000102,173
38,0.000428,803
39,0.00022,421
40,0.000486,1019
41,0.000201,369
42,0.001255,2571
43,0.00015,261
44,0.044308,97869
45,0.163432,320421
46,0.000429,823
47,0.000456,779
48,0.012186,23329
49,0.000123,199
50,0.000352,705
51,0.000951,1951
52,0.000381,747
53,0.000892,1649
54,0.000255,485
55,0.000471,967
56,0.037492,72235
57,0.000796,895
58,0.003983,7633
59,0.001579,1971
60,0.000603,611
61,0.014483,30905
62,0.000128,215
63,0.00073,1369
64,0.002543,4867
65,0.020069,41427
66,0.000365,659
67,0.001397,2833
68,0.008354,15675
69,0.000383,753
70,0.042212,79679
71,0.001486,2923
72,0.018018,36899
73,0.000588,1103
74,0.002614,4097
75,0.010444,15343
76,0.003322,4237
77,0.002335,4275
78,0.002181,4023
79,0.000521,973
80,0.001843,3357
81,0.002898,5655
82,0.002596,4793
83,0.000815,1483
84,0.003318,6445
85,0.000351,627
86,0.000326,585
87,0.001952,3673
88,0.000426,751
89,0.000303,499
90,0.000372,711
91,0.000396,731
92,0.000767,1259
93,0.000878,1713
94,0.000345,641
95,0.003667,6377
96,0.000303,523
97,0.000281,503
98,0.000178,321
99,0.000689,1301
100,0.000121,209
101,0.000679,1041
102,0.000636,1173
103,0.000359,655
104,0.000246,425
105,0.001974,3717
106,0.008742,14089
107,0.005706,11009
108,0.000307,527
109,0.00076,1561
110,0.000287,521
111,0.003661,6735
112,0.000406,737
113,0.000187,255
114,0.000699,1249
115,0.001329,1957
116,0.000659,1257
117,0.004034,7983
118,0.003038,4321
119,0.000475,953
120,0.000312,587
121,0.00059,1137
122,0.001456,2647
123,0.000698,1261
124,0.002014,3897
125,0.000254,477
126,0.003811,6871
127,0.00024,427
128,0.000576,1081
129,0.000129,227
130,0.000183,323
131,0.001282,2605
132,0.00095,1851
133,0.007576,13273
134,0.001139,2221
135,0.000982,1775
136,0.000644,1197
137,0.003173,5563
138,0.002033,3697
139,0.000767,1439
