Puzzle,Time,Steps
0,0.003296,3567
1,0.082927,141071
2,0.003046,5349
3,0.017912,33465
4,0.004406,7255
5,0.00038,643
6,0.009101,14497
7,0.018774,33365
8,0.013086,20613
9,0.021276,37305
10,0.001354,2533
11,0.002913,4971
12,0.004592,8551
13,0.030991,57743
14,0.03567,65019
15,0.165834,329889
16,0.001183,2065
17,0.017406,34093
18,0.006618,12609
19,0.035814,71037
20,0.10205,187293
21,4.27389,7636273
22,0.002909,5397
23,0.005894,9693
24,0.814764,1471607
25,0.002563,4865
26,0.005059,8369
27,2.22058,3920707
28,0.186296,333995
29,0.038886,67521
30,0.014696,27579
31,0.029664,53591
32,0.042033,78017
33,0.010976,20233
34,0.000722,1087
35,0.355097,646995
36,0.001685,2891
37,0.013408,23249
38,0.00038,657
39,0.001466,2739
40,0.013959,24555
41,0.07096,154297
42,0.120051,217989
43,0.001378,2387
44,0.009682,18467
45,0.00018,187
46,0.009698,18767
47,0.001907,3541
48,0.020176,34155
49,0.03281,62471
50,0.002746,4681
51,0.057049,99817
52,0.038879,67691
53,0.001053,1957
54,0.001476,2617
55,0.001955,3417
56,0.046358,88447
57,0.009359,17443
58,0.047486,85985
59,0.13622,251397
60,0.561965,1206531
61,0.454882,851357
62,0.001137,2125
63,0.022354,41227
64,0.000834,1591
65,0.000582,1069
66,0.003346,6513
67,0.004561,8821
68,0.043686,77015
69,0.025966,49739
70,0.02313,46511
71,0.001035,1903
72,0.009318,17709
73,0.019396,36933
74,0.206165,393221
75,0.135916,243835
76,0.204107,380227
77,0.031888,60831
78,0.419006,738659
79,0.017388,32069
80,0.012798,25817
81,0.064411,118721
82,0.018333,33143
83,0.000817,1407
84,0.001853,3369
85,0.013591,25873
86,0.721516,1341273
87,0.006579,12167
88,0.005057,9733
89,0.000712,1331
90,0.003001,5587
91,0.054849,99887
92,0.003106,5451
93,0.058402,103489
94,0.096621,167871
95,0.030913,54173
96,0.001221,2245
97,0.053465,94795
98,0.004509,5779
99,0.012431,21067
100,0.040416,70755
101,0.000393,433
102,0.009681,17937
103,0.080536,148849
104,0.000428,687
105,0.000572,1173
106,0.052765,90945
107,0.026735,45185
108,0.01048,19147
109,0.001808,2867
110,0.013721,22589
111,0.028442,53453
112,0.491864,909467
113,0.000852,1483
114,0.002349,4319
115,0.018477,33493
116,0.01463,28411
117,0.042335,76473
118,0.000142,221
119,0.114545,209805
120,0.103607,169165
121,0.067238,121167
122,0.051265,102399
123,0.000787,1423
124,2.76053,4838283
125,0.001805,3255
126,0.333876,622977
127,0.012626,23049
128,0.332186,594041
129,0.304388,578205
130,0.001457,2739
131,0.017056,31643
132,0.002901,4823
133,0.030024,57829
134,0.016132,27213
135,0.030146,57493
136,0.006894,12067
137,0.000182,283
138,0.001835,3471
